TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(A),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
02:06:20,0.044,0.043,0.082,4.230,8.440,12.646,32.028
02:06:21,0.045,0.045,0.085,4.232,8.440,12.646,32.178
02:06:22,0.044,0.044,0.081,4.230,8.449,12.652,32.123
02:06:23,0.044,0.044,0.083,4.233,8.449,12.652,32.144
02:06:24,0.045,0.044,0.079,4.231,8.436,12.652,32.314
02:06:25,0.045,0.046,0.101,4.229,8.440,12.646,32.137
02:06:26,0.044,0.043,0.081,4.231,8.436,12.652,32.110
02:06:27,0.044,0.043,0.084,4.232,8.440,12.646,32.123
02:06:28,0.044,0.044,0.081,4.231,8.449,12.646,32.198
02:06:29,0.045,0.044,0.083,4.232,8.440,12.646,32.137
02:06:30,0.045,0.043,0.078,4.231,8.427,12.652,32.151
02:06:31,0.045,0.045,0.089,4.230,8.440,12.611,32.137
02:06:32,0.044,0.044,0.081,4.230,8.440,12.646,32.395
02:06:33,0.044,0.045,0.083,4.235,8.449,12.639,32.123
02:06:34,0.043,0.043,0.084,4.231,8.436,12.652,32.116
02:06:35,0.045,0.045,0.087,4.231,8.449,12.562,32.144
02:06:36,0.044,0.043,0.081,4.246,8.427,12.652,32.110
02:06:37,0.044,0.044,0.082,4.230,8.440,12.646,32.219
02:06:38,0.045,0.044,0.082,4.231,8.436,12.652,32.205
02:06:39,0.045,0.044,0.078,4.230,8.440,12.646,32.178
02:06:40,0.045,0.044,0.130,4.230,8.440,12.659,32.123
02:06:41,0.044,0.043,0.079,4.231,8.436,12.652,32.599
02:06:42,0.044,0.044,0.087,4.230,8.440,12.639,32.144
02:06:43,0.045,0.044,0.127,4.231,8.436,12.652,32.164
02:06:44,0.045,0.046,0.078,4.229,8.440,12.646,32.137
02:06:45,0.044,0.044,0.082,4.231,8.436,12.652,32.586
02:06:46,0.045,0.043,0.078,4.230,8.440,12.646,32.110
02:06:47,0.045,0.044,0.081,4.232,8.440,12.646,32.198
02:06:48,0.045,0.041,0.084,4.230,8.431,12.646,32.232
02:06:49,0.044,0.045,0.081,4.230,8.449,12.646,32.395
02:06:50,0.045,0.042,0.083,4.230,8.440,12.646,32.103
02:06:51,0.044,0.044,0.082,4.230,8.449,12.652,32.178
02:06:52,0.045,0.043,0.115,4.232,8.436,12.652,32.232
02:06:53,0.045,0.044,0.144,4.230,8.440,12.646,32.178
02:06:54,0.044,0.042,0.085,4.230,8.449,12.646,32.178
02:06:55,0.045,0.045,0.081,4.236,8.422,12.652,32.205
02:06:56,0.044,0.044,0.081,4.231,8.431,12.652,32.151
02:06:57,0.044,0.045,0.083,4.229,8.440,12.646,32.069
02:06:58,0.045,0.042,0.082,4.231,8.436,12.652,32.259
02:06:59,0.045,0.045,0.083,4.231,8.436,12.652,32.178
02:07:00,0.044,0.043,0.096,4.231,8.449,12.666,32.130
02:07:01,0.044,0.044,0.081,4.230,8.440,12.646,32.559
02:07:02,0.043,0.043,0.083,4.229,8.440,12.646,32.144
02:07:03,0.044,0.043,0.082,4.231,8.431,12.652,32.137
02:07:04,0.044,0.043,0.081,4.231,8.449,12.646,32.144
02:07:05,0.045,0.106,0.103,4.232,8.436,12.652,32.110
02:07:06,0.044,0.043,0.082,4.231,8.427,12.625,32.259
02:07:07,0.042,0.041,0.083,4.232,8.440,12.639,32.178
02:07:08,0.043,0.041,0.170,4.231,8.449,12.646,32.137
02:07:09,0.043,0.044,0.080,4.229,8.440,12.646,32.633
02:07:10,0.045,0.044,0.085,4.231,8.436,12.652,32.151
02:07:11,0.045,0.044,0.081,4.229,8.440,12.625,32.185
02:07:12,0.044,0.044,0.084,4.229,8.440,12.646,32.123
02:07:13,0.044,0.044,0.081,4.231,8.436,12.652,32.259
02:07:14,0.042,0.044,0.083,4.231,8.436,12.632,32.191
02:07:15,0.042,0.042,0.081,4.229,8.449,12.646,32.123
02:07:16,0.043,0.043,0.114,4.232,8.440,12.639,32.137
02:07:17,0.044,0.042,0.126,4.232,8.436,12.652,32.559
02:07:18,0.044,0.043,0.081,4.230,8.449,12.646,32.103
02:07:19,0.044,0.044,0.081,4.231,8.427,12.652,32.151
02:07:20,0.044,0.044,0.083,4.230,8.449,12.646,32.191
02:07:21,0.044,0.044,0.107,4.230,8.445,12.646,32.178
02:07:22,0.042,0.042,0.080,4.230,8.440,12.639,32.178
02:07:23,0.042,0.045,0.081,4.232,8.440,12.646,32.178
02:07:24,0.043,0.045,0.132,4.229,8.449,12.646,32.116
02:07:25,0.043,0.044,0.081,4.230,8.449,12.639,32.123
02:07:26,0.044,0.041,0.082,4.229,8.440,12.646,32.137
02:07:27,0.043,0.044,0.080,4.230,8.449,12.652,32.205
02:07:28,0.044,0.042,0.082,4.232,8.440,12.639,32.178
02:07:29,0.043,0.044,0.073,4.231,8.449,12.652,32.708
02:07:30,0.043,0.043,0.081,4.148,8.440,12.646,32.219
02:07:31,0.043,0.044,0.081,4.229,8.449,12.646,32.191
02:07:32,0.043,0.044,0.081,4.225,8.449,12.659,32.178
02:07:33,0.045,0.043,0.083,4.229,8.449,12.646,32.178
02:07:34,0.044,0.043,0.081,4.229,8.440,12.646,32.144
02:07:35,0.043,0.044,0.082,4.229,8.440,12.652,32.191
02:07:36,0.044,0.044,0.079,4.231,8.449,12.646,32.205
02:07:37,0.044,0.081,0.090,4.229,8.449,12.646,32.239
02:07:38,0.043,0.042,0.081,4.229,8.449,12.646,32.157
02:07:39,0.045,0.044,0.080,4.236,8.409,12.652,32.205
02:07:40,0.045,0.043,0.078,4.230,8.449,12.646,32.504
02:07:41,0.043,0.044,0.083,4.231,8.436,12.652,32.171
02:07:42,0.043,0.042,0.170,4.230,8.449,12.659,32.137
02:07:43,0.043,0.043,0.116,4.230,8.445,12.646,32.191
02:07:44,0.042,0.044,0.079,4.257,8.449,12.646,32.191
02:07:45,0.044,0.043,0.081,4.231,8.436,12.652,32.164
02:07:46,0.043,0.044,0.084,4.231,8.436,12.652,32.259
02:07:47,0.043,0.044,0.084,4.229,8.449,12.646,32.688
02:07:48,0.042,0.042,0.081,4.230,8.440,12.646,32.191
02:07:49,0.042,0.043,0.082,4.229,8.449,12.646,32.191
02:07:50,0.043,0.042,0.079,4.232,8.445,12.652,32.178
02:07:51,0.042,0.042,0.081,4.230,8.449,12.646,32.144
02:07:52,0.042,0.043,0.081,4.231,8.449,12.652,32.082
02:07:53,0.042,0.043,0.082,4.230,8.449,12.652,32.198
02:07:54,0.044,0.044,0.081,4.229,8.449,12.646,32.178
02:07:55,0.044,0.042,0.081,4.229,8.449,12.646,32.232
02:07:56,0.044,0.040,0.069,4.229,8.440,12.646,32.232
02:07:57,0.044,0.043,0.082,4.230,8.440,12.646,32.253
02:07:58,0.043,0.043,0.079,4.232,8.427,12.632,32.695
02:07:59,0.043,0.044,0.078,4.230,8.440,12.639,32.287
02:08:00,0.043,0.041,0.082,4.231,8.436,12.652,32.280
02:08:01,0.043,0.042,0.081,4.229,8.449,12.646,32.144
02:08:02,0.043,0.041,0.082,4.229,8.449,12.646,32.157
02:08:03,0.043,0.043,0.084,4.230,8.440,12.646,32.089
02:08:04,0.044,0.044,0.080,4.225,8.449,12.639,32.246
02:08:05,0.043,0.043,0.084,4.229,8.440,12.646,32.178
02:08:06,0.043,0.076,0.107,4.231,8.449,12.652,32.157
02:08:07,0.043,0.044,0.075,4.231,8.449,12.652,32.144
02:08:08,0.043,0.042,0.056,4.230,8.449,12.652,32.144
02:08:09,0.043,0.042,0.082,4.230,8.436,12.652,32.191
02:08:10,0.043,0.041,0.079,4.230,8.440,12.646,32.178
02:08:11,0.043,0.043,0.081,4.231,8.449,12.646,32.110
02:08:12,0.043,0.044,0.080,4.229,8.431,12.639,32.014
02:08:13,0.042,0.041,0.081,4.231,8.427,12.652,32.259
02:08:14,0.042,0.043,0.083,4.230,8.449,12.639,32.123
02:08:15,0.042,0.042,0.082,4.232,8.440,12.646,32.198
02:08:16,0.042,0.041,0.083,4.229,8.440,12.652,32.151
02:08:17,0.042,0.041,0.089,4.230,8.449,12.625,32.205
02:08:18,0.043,0.044,0.103,4.230,8.449,12.646,32.191
02:08:19,0.043,0.044,0.080,4.232,8.449,12.646,32.191
02:08:20,0.044,0.042,0.078,4.235,8.445,12.646,32.116
02:08:21,0.042,0.043,0.081,4.230,8.440,12.646,32.001
02:08:22,0.042,0.041,0.081,4.231,8.449,12.646,32.137
02:08:23,0.042,0.044,0.081,4.229,8.449,12.646,32.123
02:08:24,0.042,0.044,0.081,4.233,8.449,12.652,32.130
02:08:25,0.042,0.040,0.076,4.231,8.449,12.652,32.082
02:08:26,0.042,0.042,0.078,4.232,8.440,12.646,32.246
02:08:27,0.044,0.044,0.078,4.232,8.436,12.652,32.116
02:08:28,0.044,0.041,0.081,4.229,8.440,12.646,32.191
02:08:29,0.043,0.042,0.081,4.232,8.454,12.652,32.205
02:08:30,0.042,0.042,0.080,4.231,8.449,12.652,32.185
02:08:31,0.042,0.042,0.081,4.230,8.449,12.652,32.178
02:08:32,0.042,0.042,0.085,4.231,8.427,12.652,32.191
02:08:33,0.042,0.041,0.087,4.230,8.440,12.646,32.144
02:08:34,0.042,0.042,0.085,4.231,8.449,12.652,32.069
02:08:35,0.042,0.042,0.080,4.231,8.436,12.652,32.219
02:08:36,0.042,0.042,0.081,4.229,8.440,12.646,32.130
02:08:37,0.042,0.044,0.081,4.229,8.449,12.646,32.178
02:08:38,0.043,0.044,0.075,4.229,8.440,12.646,32.212
02:08:39,0.042,0.043,0.080,4.231,8.431,12.646,32.253
02:08:40,0.042,0.041,0.081,4.231,8.449,12.639,32.212
02:08:41,0.042,0.042,0.081,4.231,8.449,12.652,32.361
02:08:42,0.044,0.042,0.084,4.229,8.449,12.652,32.239
02:08:43,0.042,0.041,0.080,4.231,8.436,12.632,32.151
02:08:44,0.042,0.041,0.081,4.232,8.440,12.646,32.191
02:08:45,0.042,0.042,0.081,4.230,8.628,12.646,32.259
02:08:46,0.043,0.041,0.081,4.229,8.467,12.646,32.191
02:08:47,0.042,0.041,0.079,4.231,8.436,12.625,32.171
02:08:48,0.042,0.041,0.081,4.229,8.449,12.646,32.198
02:08:49,0.042,0.049,0.092,4.229,8.449,12.652,32.178
02:08:50,0.043,0.041,0.081,4.232,8.440,12.646,32.082
02:08:51,0.042,0.042,0.081,4.229,8.449,12.639,32.123
02:08:52,0.043,0.043,0.081,4.231,8.436,12.652,32.205
02:08:53,0.043,0.042,0.081,4.230,8.431,12.646,32.014
02:08:54,0.043,0.041,0.078,4.231,8.436,12.652,32.225
02:08:55,0.043,0.043,0.092,4.229,8.440,12.646,32.110
02:08:56,0.042,0.041,0.081,4.232,8.436,12.652,32.151
02:08:57,0.041,0.042,0.078,4.230,8.440,12.646,32.191
02:08:58,0.041,0.042,0.093,4.229,8.440,12.646,32.089
02:08:59,0.044,0.038,0.090,4.229,8.440,12.659,32.110
02:09:00,0.042,0.041,0.081,4.229,8.449,12.666,32.123
02:09:01,0.042,0.041,0.100,4.230,8.440,12.646,32.082
02:09:02,0.045,0.041,0.081,4.229,8.449,12.639,32.123
02:09:03,0.042,0.041,0.081,4.232,8.440,12.652,32.463
02:09:04,0.042,0.041,0.090,4.229,8.449,12.646,32.110
02:09:05,0.042,0.043,0.083,4.231,8.449,12.652,32.205
02:09:06,0.042,0.043,0.081,4.229,8.449,12.646,32.123
02:09:07,0.042,0.041,0.088,4.229,8.449,12.646,32.300
02:09:08,0.042,0.042,0.092,4.231,8.436,12.652,32.096
02:09:09,0.042,0.041,0.081,4.229,8.449,12.646,32.069
02:09:10,0.042,0.041,0.081,4.229,8.449,12.652,32.123
02:09:11,0.042,0.040,0.080,4.229,8.440,12.646,32.042
02:09:12,0.042,0.041,0.082,4.229,8.449,12.646,32.293
02:09:13,0.042,0.042,0.081,4.230,8.449,12.680,32.123
02:09:14,0.042,0.044,0.076,4.230,8.449,12.639,32.144
02:09:15,0.042,0.041,0.080,4.230,8.436,12.652,32.185
02:09:16,0.042,0.041,0.081,4.230,8.449,12.646,32.572
02:09:17,0.042,0.041,0.081,4.230,8.440,12.652,32.219
02:09:18,0.042,0.041,0.082,4.230,8.449,12.652,32.178
02:09:19,0.042,0.041,0.081,4.231,8.440,12.652,32.116
02:09:20,0.041,0.042,0.077,4.228,8.436,12.652,32.273
02:09:21,0.042,0.041,0.079,4.231,8.427,12.826,32.178
02:09:22,0.042,0.041,0.078,4.229,8.449,12.646,32.198
02:09:23,0.042,0.041,0.081,4.229,8.440,12.646,32.157
02:09:24,0.042,0.037,0.101,4.230,8.440,12.646,32.191
02:09:25,0.042,0.041,0.076,4.229,8.449,12.639,32.198
02:09:26,0.043,0.041,0.081,4.230,8.449,12.646,32.144
02:09:27,0.042,0.041,0.080,4.230,8.449,12.646,32.246
02:09:28,0.042,0.041,0.081,4.230,8.476,12.646,32.123
02:09:29,0.042,0.040,0.078,4.232,8.427,12.646,32.198
02:09:30,0.041,0.041,0.081,4.230,8.440,12.646,32.137
02:09:31,0.042,0.042,0.078,4.256,8.436,12.652,32.116
02:09:32,0.042,0.042,0.082,4.230,8.449,12.646,32.137
02:09:33,0.042,0.043,0.081,4.229,8.449,12.646,32.082
02:09:34,0.042,0.041,0.078,4.231,8.440,12.646,32.321
02:09:35,0.042,0.041,0.053,4.233,8.449,12.652,32.239
02:09:36,0.042,0.041,0.081,4.231,8.431,12.646,32.205
02:09:37,0.042,0.041,0.082,4.232,8.440,12.646,32.144
02:09:38,0.042,0.039,0.080,4.232,8.440,12.646,32.144
02:09:39,0.042,0.043,0.085,4.230,8.449,12.646,32.164
02:09:40,0.042,0.042,0.142,4.230,8.449,12.652,32.178
02:09:41,0.042,0.040,0.055,4.232,8.436,12.632,32.259
02:09:42,0.045,0.041,0.078,4.232,8.436,12.652,32.110
02:09:43,0.045,0.041,0.080,4.230,8.449,12.646,32.123
02:09:44,0.042,0.041,0.079,4.231,8.431,12.646,32.171
02:09:45,0.042,0.040,0.078,4.230,8.440,12.646,32.178
02:09:46,0.042,0.041,0.080,4.232,8.440,12.646,32.198
02:09:47,0.042,0.041,0.081,4.238,8.449,12.625,32.219
02:09:48,0.042,0.038,0.081,4.229,8.449,12.646,32.178
02:09:49,0.042,0.041,0.078,4.229,8.449,12.646,32.361
02:09:50,0.042,0.041,0.081,4.232,8.440,12.646,32.246
02:09:51,0.041,0.041,0.080,4.230,8.440,12.639,32.178
02:09:52,0.042,0.040,0.079,4.231,8.449,12.646,32.185
02:09:53,0.042,0.041,0.070,4.229,8.449,12.646,32.287
02:09:54,0.041,0.040,0.081,4.232,8.440,12.646,32.178
02:09:55,0.041,0.040,0.079,4.231,8.449,12.646,32.157
02:09:56,0.042,0.041,0.081,4.232,8.440,12.639,32.198
02:09:57,0.041,0.041,0.080,4.229,8.449,12.639,32.620
02:09:58,0.041,0.042,0.082,4.229,8.449,12.639,32.232
02:09:59,0.042,0.043,0.132,4.230,8.445,12.646,32.219
02:10:00,0.042,0.041,0.079,4.231,8.431,12.625,32.477
02:10:01,0.042,0.042,0.081,4.222,8.440,12.646,32.157
02:10:02,0.042,0.041,0.077,4.231,8.436,12.639,32.191
02:10:03,0.041,0.041,0.080,4.230,8.440,12.646,32.185
02:10:04,0.041,0.040,0.079,4.231,8.436,12.632,32.164
02:10:05,0.041,0.040,0.081,4.230,8.440,12.652,32.164
02:10:06,0.041,0.041,0.079,4.229,8.449,12.646,32.259
02:10:07,0.041,0.041,0.080,4.230,8.449,12.646,32.130
02:10:08,0.041,0.039,0.078,4.229,8.449,12.646,32.232
02:10:09,0.042,0.040,0.086,4.231,8.436,12.611,32.151
02:10:10,0.042,0.042,0.080,4.230,8.440,12.646,32.470
02:10:11,0.041,0.041,0.080,4.229,8.449,12.646,32.191
02:10:12,0.042,0.039,0.081,4.232,8.440,12.646,32.253
02:10:13,0.042,0.039,0.065,4.230,8.449,12.659,32.178
02:10:14,0.042,0.042,0.081,4.220,8.449,12.652,32.253
02:10:15,0.041,0.039,0.079,4.229,8.431,12.646,32.232
02:10:16,0.041,0.042,0.080,4.229,8.440,12.646,32.232
02:10:17,0.042,0.041,0.082,4.230,8.440,12.646,32.219
02:10:18,0.040,0.041,0.090,4.230,8.440,12.646,32.144
02:10:19,0.037,0.040,0.077,4.231,8.378,12.618,32.164
02:10:20,0.037,0.042,0.081,4.229,8.449,12.646,32.205
02:10:21,0.042,0.025,0.088,4.231,8.436,12.652,32.640
02:10:22,0.037,0.041,0.079,4.231,8.252,12.639,32.219
02:10:23,0.042,0.044,0.084,4.231,8.436,12.652,32.232
02:10:24,0.042,0.041,0.081,4.230,8.449,12.659,32.232
02:10:25,0.041,0.041,0.078,4.230,8.440,12.639,32.191
02:10:26,0.041,0.042,0.081,4.229,8.449,12.646,32.191
02:10:27,0.042,0.041,0.081,4.230,8.440,12.646,32.082
02:10:28,0.041,0.041,0.079,4.232,8.445,12.652,32.531
02:10:29,0.041,0.040,0.080,4.225,8.449,12.646,32.137
02:10:30,0.042,0.041,0.079,4.232,8.436,12.763,32.164
02:10:31,0.042,0.041,0.079,4.231,8.440,12.659,32.069
02:10:32,0.041,0.041,0.080,4.230,8.440,12.646,32.130
02:10:33,0.041,0.039,0.080,4.230,8.449,12.646,32.130
02:10:34,0.041,0.040,0.081,4.229,8.449,12.611,32.198
02:10:35,0.040,0.039,0.077,4.231,8.436,12.652,32.205
02:10:36,0.041,0.041,0.079,4.229,8.449,12.646,32.321
02:10:37,0.040,0.040,0.078,4.230,8.449,12.646,32.151
02:10:38,0.042,0.041,0.081,4.232,8.440,12.639,32.613
02:10:39,0.041,0.039,0.081,4.230,8.440,12.639,32.110
02:10:40,0.041,0.040,0.081,4.231,8.436,12.652,32.110
02:10:41,0.041,0.040,0.085,4.231,8.449,12.652,32.157
02:10:42,0.041,0.041,0.080,4.229,8.449,12.646,32.436
02:10:43,0.041,0.041,0.082,4.232,8.436,12.652,32.205
02:10:44,0.041,0.041,0.081,4.231,8.436,12.652,32.151
02:10:45,0.041,0.035,0.083,4.243,8.449,12.659,32.178
02:10:46,0.042,0.041,0.081,4.224,8.440,12.646,32.191
02:10:47,0.041,0.041,0.079,4.235,8.440,12.639,32.144
02:10:48,0.041,0.041,0.071,4.231,8.467,12.666,32.123
02:10:49,0.039,0.040,0.072,4.231,8.449,12.646,32.633
02:10:50,0.040,0.041,0.083,4.232,8.440,12.625,32.273
02:10:51,0.040,0.040,0.078,4.229,8.449,12.646,32.178
02:10:52,0.041,0.042,0.127,4.229,8.449,12.646,32.103
02:10:53,0.041,0.040,0.078,4.229,8.440,12.639,32.144
02:10:54,0.042,0.045,0.092,4.229,8.449,12.652,32.130
02:10:55,0.042,0.041,0.078,4.230,8.440,12.646,32.123
02:10:56,0.042,0.041,0.079,4.229,8.449,12.646,32.171
02:10:57,0.041,0.038,0.081,4.232,8.427,12.652,32.191
02:10:58,0.041,0.040,0.080,4.230,8.449,12.652,32.191
02:10:59,0.041,0.039,0.095,4.231,8.436,12.652,32.164
02:11:00,0.042,0.038,0.079,4.231,8.449,12.652,32.239
02:11:01,0.042,0.038,0.075,4.229,8.440,12.646,32.191
02:11:02,0.041,0.041,0.079,4.229,8.449,12.646,32.144
02:11:03,0.040,0.041,0.076,4.225,8.449,12.646,32.157
02:11:04,0.041,0.041,0.079,4.153,8.440,12.652,32.300
02:11:05,0.040,0.040,0.078,4.236,8.449,12.652,32.185
02:11:06,0.041,0.041,0.080,4.233,8.449,12.652,32.178
02:11:07,0.042,0.040,0.080,4.229,8.427,12.632,32.273
02:11:08,0.042,0.040,0.078,4.230,8.449,12.659,32.321
02:11:09,0.041,0.041,0.110,4.229,8.449,12.646,32.212
02:11:10,0.041,0.040,0.080,4.231,8.449,12.652,32.198
02:11:11,0.039,0.039,0.081,4.229,8.449,12.646,32.103
02:11:12,0.041,0.040,0.079,4.233,8.436,12.652,32.640
02:11:13,0.040,0.040,0.079,4.230,8.440,12.736,32.089
02:11:14,0.041,0.040,0.081,4.231,8.436,12.652,32.171
02:11:15,0.041,0.040,0.078,4.230,8.449,12.666,32.191
02:11:16,0.040,0.039,0.084,4.230,8.449,12.646,32.246
02:11:17,0.041,0.041,0.075,4.229,8.449,12.646,32.164
02:11:18,0.041,0.041,0.078,4.219,8.436,12.652,32.205
02:11:19,0.040,0.039,0.079,4.250,8.427,12.625,32.178
02:11:20,0.040,0.041,0.080,4.229,8.449,12.646,32.246
02:11:21,0.040,0.039,0.080,4.230,8.440,12.646,32.110
02:11:22,0.040,0.040,0.079,4.230,8.440,12.646,32.178
02:11:23,0.040,0.051,0.081,4.230,8.449,12.819,32.082
02:11:24,0.041,0.032,0.085,4.232,8.440,12.639,32.253
02:11:25,0.041,0.030,0.081,4.230,8.449,12.729,32.198
02:11:26,0.040,0.040,0.076,4.267,8.449,12.646,32.287
02:11:27,0.041,0.038,0.078,4.230,8.440,12.646,32.287
02:11:28,0.040,0.040,0.080,4.230,8.449,12.639,32.253
02:11:29,0.034,0.040,0.097,4.230,8.449,12.646,32.157
02:11:30,0.039,0.040,0.080,4.230,8.449,12.646,32.191
02:11:31,0.041,0.043,0.076,4.231,8.445,12.625,32.096
02:11:32,0.040,0.040,0.087,4.230,8.440,12.646,32.361
02:11:33,0.040,0.041,0.079,4.229,8.440,12.646,32.178
02:11:34,0.041,0.040,0.127,4.235,8.440,12.646,32.191
02:11:35,0.041,0.039,0.079,4.229,8.440,12.646,32.559
02:11:36,0.039,0.041,0.079,4.243,8.449,12.646,32.164
02:11:37,0.041,0.039,0.080,4.267,8.449,12.652,32.178
02:11:38,0.041,0.040,0.078,4.230,8.440,12.646,32.198
02:11:39,0.039,0.039,0.081,4.231,8.449,12.639,32.076
02:11:40,0.039,0.038,0.080,4.229,8.440,12.652,32.191
02:11:41,0.039,0.039,0.078,4.231,8.449,12.639,32.164
02:11:42,0.040,0.041,0.080,4.229,8.449,12.666,32.185
02:11:43,0.040,0.039,0.078,4.224,8.436,12.652,32.096
02:11:44,0.040,0.041,0.079,4.235,8.440,12.646,32.191
02:11:45,0.040,0.038,0.078,4.230,8.449,12.652,32.144
02:11:46,0.041,0.040,0.089,4.231,8.436,12.652,32.654
02:11:47,0.039,0.038,0.084,4.232,8.436,12.632,32.239
02:11:48,0.039,0.039,0.081,4.230,8.449,12.659,32.212
02:11:49,0.041,0.020,0.084,4.229,8.449,12.646,32.198
02:11:50,0.041,0.040,0.123,4.230,8.440,12.646,32.246
02:11:51,0.039,0.038,0.078,4.231,8.449,12.646,32.178
02:11:52,0.040,0.041,0.079,4.224,8.449,12.646,32.137
02:11:53,0.039,0.039,0.077,4.231,8.427,12.639,32.661
02:11:54,0.040,0.039,0.080,4.232,8.440,12.646,32.178
02:11:55,0.040,0.040,0.078,4.224,8.449,12.646,32.123
02:11:56,0.040,0.038,0.081,4.229,8.449,12.646,32.198
02:11:57,0.041,0.039,0.079,4.229,8.449,12.632,32.178
02:11:58,0.040,0.040,0.080,4.229,8.449,12.646,32.164
02:11:59,0.040,0.038,0.078,4.229,8.449,12.646,32.035
02:12:00,0.039,0.038,0.079,4.229,8.449,12.639,32.178
02:12:01,0.039,0.038,0.079,4.230,8.449,12.646,32.171
02:12:02,0.039,0.040,0.080,4.230,8.449,12.659,32.287
02:12:03,0.039,0.039,0.079,4.230,8.440,12.646,32.110
02:12:04,0.040,0.038,0.080,4.230,8.449,12.646,32.212
02:12:05,0.040,0.039,0.078,4.230,8.449,12.646,32.123
02:12:06,0.040,0.039,0.079,4.230,8.440,12.646,32.191
02:12:07,0.040,0.039,0.078,4.230,8.440,12.646,32.198
02:12:08,0.040,0.041,0.073,4.231,8.445,12.652,32.232
02:12:09,0.040,0.050,0.093,4.231,8.449,12.646,32.130
02:12:10,0.040,0.039,0.080,4.230,8.458,12.646,32.239
02:12:11,0.041,0.039,0.078,4.229,8.440,12.646,32.178
02:12:12,0.040,0.039,0.079,4.230,8.440,12.486,32.246
02:12:13,0.040,0.039,0.078,4.232,8.306,12.646,32.144
02:12:14,0.034,0.038,0.078,4.230,8.449,12.646,32.266
02:12:15,0.039,0.039,0.077,4.238,8.449,12.652,32.212
02:12:16,0.039,0.039,0.087,4.231,8.440,12.652,32.246
02:12:17,0.039,0.038,0.078,4.229,8.449,12.646,32.212
02:12:18,0.040,0.036,0.081,4.232,8.449,12.646,32.232
02:12:19,0.040,0.038,0.070,4.230,8.449,12.646,32.123
02:12:20,0.040,0.038,0.079,4.232,8.436,12.652,32.273
02:12:21,0.040,0.040,0.078,4.230,8.440,12.646,32.178
02:12:22,0.039,0.038,0.078,4.231,8.400,12.652,32.219
02:12:23,0.039,0.037,0.079,4.230,8.436,12.639,32.287
02:12:24,0.039,0.040,0.078,4.229,8.449,12.646,32.266
02:12:25,0.039,0.039,0.103,4.229,8.440,12.646,32.205
02:12:26,0.039,0.039,0.079,4.229,8.449,12.646,32.232
02:12:27,0.040,0.039,0.078,4.230,8.422,12.646,32.722
02:12:28,0.040,0.038,0.193,4.231,8.449,12.652,32.293
02:12:29,0.039,0.038,0.079,4.235,8.436,12.652,32.164
02:12:30,0.039,0.038,0.077,4.230,8.440,12.646,32.287
02:12:31,0.039,0.038,0.077,4.232,8.458,12.646,32.219
02:12:32,0.039,0.039,0.081,4.229,8.449,12.646,32.219
02:12:33,0.040,0.038,0.081,4.229,8.449,12.646,32.246
02:12:34,0.041,0.040,0.078,4.229,8.449,12.652,32.287
02:12:35,0.040,0.039,0.078,4.177,8.440,12.646,32.191
02:12:36,0.039,0.039,0.080,4.229,8.449,12.646,32.259
02:12:37,0.039,0.037,0.077,4.232,8.436,12.652,32.695
02:12:38,0.039,0.038,0.078,4.231,8.436,12.652,32.273
02:12:39,0.039,0.038,0.080,4.230,8.440,12.646,32.232
02:12:40,0.039,0.038,0.079,4.231,8.449,12.646,32.341
02:12:41,0.039,0.038,0.078,4.230,8.449,12.652,32.212
02:12:42,0.039,0.040,0.079,4.229,8.449,12.646,32.321
02:12:43,0.041,0.038,0.079,4.229,8.449,12.646,32.232
02:12:44,0.040,0.039,0.157,4.231,8.436,12.652,32.273
02:12:45,0.039,0.038,0.077,4.281,8.436,12.652,32.300
02:12:46,0.040,0.038,0.078,4.232,8.436,12.652,32.287
02:12:47,0.039,0.038,0.078,4.232,8.440,12.646,32.144
02:12:48,0.039,0.036,0.081,4.229,8.351,12.652,32.266
02:12:49,0.041,0.039,0.078,4.230,8.440,12.646,32.212
02:12:50,0.039,0.038,0.080,4.230,8.467,12.646,32.266
02:12:51,0.039,0.037,0.078,4.230,8.449,12.646,32.327
02:12:52,0.039,0.039,0.057,4.230,8.440,12.646,32.287
02:12:53,0.039,0.032,0.082,4.231,8.427,12.632,32.164
02:12:54,0.039,0.038,0.089,4.230,8.449,12.652,32.239
02:12:55,0.028,0.038,0.078,4.231,8.449,12.639,32.246
02:12:56,0.028,0.038,0.078,4.229,8.449,12.646,32.253
02:12:57,0.040,0.037,0.077,4.229,8.449,12.646,32.219
02:12:58,0.039,0.038,0.076,4.231,8.436,12.652,32.287
02:12:59,0.039,0.038,0.078,4.229,8.449,12.646,32.742
02:13:00,0.039,0.039,0.081,4.229,8.449,12.646,32.293
02:13:01,0.039,0.039,0.078,4.229,8.449,12.646,32.219
02:13:02,0.039,0.037,0.078,4.230,8.449,12.646,32.735
02:13:03,0.039,0.038,0.083,4.231,8.436,12.611,32.341
02:13:04,0.039,0.038,0.078,4.231,8.449,12.652,32.307
02:13:05,0.039,0.038,0.079,4.231,8.445,12.652,32.219
02:13:06,0.039,0.038,0.081,4.229,8.449,12.646,32.307
02:13:07,0.040,0.037,0.078,4.229,8.440,12.646,32.225
02:13:08,0.039,0.038,0.093,4.232,8.458,12.652,32.314
