TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
01:34:02,0.216,0.229,0.27,4.29,8.42,12.58,29.49
01:34:03,0.216,0.230,0.27,4.29,8.41,12.57,29.44
01:34:04,0.216,0.229,0.27,4.29,8.41,12.57,29.43
01:34:05,0.216,0.230,0.27,4.29,8.42,12.57,29.37
01:34:06,0.215,0.229,0.27,4.29,8.42,12.57,29.48
01:34:07,0.215,0.228,0.27,4.29,8.42,12.57,29.37
01:34:08,0.215,0.228,0.27,4.29,8.42,12.57,29.42
01:34:09,0.214,0.228,0.27,4.29,8.42,12.57,29.43
01:34:10,0.213,0.227,0.27,4.29,8.42,12.57,29.47
01:34:11,0.213,0.228,0.27,4.29,8.42,12.57,29.38
01:34:12,0.213,0.227,0.26,4.29,8.41,12.57,29.47
01:34:13,0.214,0.228,0.26,4.29,8.42,12.57,29.36
01:34:14,0.213,0.227,0.26,4.29,8.42,12.57,29.46
01:34:15,0.213,0.226,0.26,4.29,8.42,12.57,29.42
01:34:16,0.212,0.225,0.26,4.29,8.41,12.57,29.42
01:34:17,0.213,0.226,0.26,4.29,8.42,12.57,29.35
01:34:18,0.213,0.225,0.26,4.29,8.42,12.57,29.48
01:34:19,0.213,0.226,0.27,4.29,8.41,12.57,29.60
01:34:20,0.211,0.225,0.26,4.29,8.42,12.57,29.52
01:34:21,0.211,0.225,0.26,4.29,8.42,12.57,29.39
01:34:22,0.210,0.224,0.26,4.29,8.42,12.57,29.43
01:34:23,0.211,0.224,0.26,4.29,8.42,12.57,29.39
01:34:24,0.208,0.222,0.26,4.29,8.42,12.57,29.48
01:34:25,0.209,0.223,0.26,4.29,8.42,12.57,29.42
01:34:26,0.210,0.223,0.26,4.29,8.41,12.57,29.47
01:34:27,0.211,0.225,0.26,4.29,8.42,12.57,29.79
01:34:28,0.207,0.221,0.26,4.29,8.42,12.57,29.51
01:34:29,0.207,0.222,0.26,4.29,8.41,12.57,29.45
01:34:30,0.208,0.222,0.26,4.29,8.41,12.57,29.49
01:34:31,0.207,0.221,0.26,4.29,8.41,12.57,29.39
01:34:32,0.208,0.222,0.26,4.29,8.41,12.57,29.46
01:34:33,0.207,0.221,0.26,4.29,8.42,12.57,29.44
01:34:34,0.207,0.220,0.26,4.29,8.41,12.57,29.49
01:34:35,0.207,0.221,0.26,4.29,8.42,12.57,29.46
01:34:36,0.207,0.221,0.26,4.29,8.42,12.57,29.51
01:34:37,0.206,0.220,0.26,4.29,8.41,12.57,29.47
01:34:38,0.206,0.221,0.26,4.29,8.41,12.57,29.47
01:34:39,0.206,0.221,0.26,4.29,8.42,12.57,29.40
01:34:40,0.206,0.220,0.26,4.29,8.41,12.57,29.55
01:34:41,0.206,0.220,0.26,4.29,8.42,12.56,29.54
01:34:42,0.206,0.219,0.25,4.29,8.42,12.57,29.59
01:34:43,0.206,0.219,0.25,4.29,8.42,12.57,29.44
01:34:44,0.206,0.220,0.25,4.29,8.42,12.57,29.81
01:34:45,0.206,0.219,0.25,4.29,8.42,12.57,29.44
01:34:46,0.206,0.220,0.26,4.29,8.41,12.57,29.49
01:34:47,0.206,0.219,0.25,4.29,8.42,12.57,29.53
01:34:48,0.206,0.219,0.26,4.29,8.42,12.57,29.56
01:34:49,0.206,0.219,0.25,4.29,8.41,12.57,29.56
01:34:50,0.205,0.219,0.25,4.29,8.42,12.57,29.46
01:34:51,0.205,0.218,0.25,4.29,8.41,12.57,29.44
01:34:52,0.205,0.219,0.25,4.29,8.42,12.57,29.53
01:34:53,0.205,0.219,0.25,4.29,8.42,12.57,29.46
01:34:54,0.205,0.219,0.25,4.29,8.42,12.57,29.49
01:34:55,0.205,0.218,0.25,4.29,8.42,12.57,29.46
01:34:56,0.204,0.218,0.25,4.29,8.42,12.57,29.85
01:34:57,0.204,0.217,0.25,4.29,8.42,12.57,29.44
01:34:58,0.204,0.217,0.25,4.29,8.42,12.57,29.48
01:34:59,0.204,0.217,0.25,4.29,8.42,12.57,29.49
01:35:00,0.204,0.217,0.25,4.29,8.42,12.57,29.54
01:35:01,0.204,0.218,0.25,4.29,8.42,12.57,29.46
01:35:02,0.203,0.216,0.25,4.29,8.42,12.57,29.78
01:35:03,0.203,0.216,0.25,4.29,8.42,12.57,29.51
01:35:04,0.203,0.217,0.25,4.29,8.42,12.57,29.54
01:35:05,0.203,0.216,0.25,4.29,8.42,12.57,29.49
01:35:06,0.203,0.216,0.25,4.29,8.41,12.57,29.54
01:35:07,0.203,0.216,0.25,4.29,8.42,12.57,29.47
01:35:08,0.203,0.216,0.25,4.29,8.41,12.57,29.47
01:35:09,0.203,0.215,0.25,4.29,8.42,12.57,29.53
01:35:10,0.203,0.216,0.25,4.29,8.42,12.57,29.71
01:35:11,0.203,0.216,0.25,4.29,8.42,12.57,29.50
01:35:12,0.203,0.216,0.25,4.29,8.42,12.57,29.51
01:35:13,0.203,0.216,0.25,4.29,8.42,12.57,29.48
01:35:14,0.203,0.216,0.25,4.29,8.42,12.57,29.61
01:35:15,0.202,0.215,0.25,4.29,8.42,12.57,29.46
01:35:16,0.203,0.215,0.25,4.29,8.42,12.57,29.59
01:35:17,0.202,0.215,0.25,4.29,8.42,12.57,29.65
01:35:18,0.202,0.215,0.25,4.29,8.41,12.57,29.56
01:35:19,0.201,0.215,0.25,4.29,8.42,12.57,29.48
01:35:20,0.201,0.214,0.25,4.29,8.42,12.57,29.53
01:35:21,0.201,0.214,0.25,4.29,8.42,12.57,29.52
01:35:22,0.201,0.214,0.25,4.29,8.42,12.57,29.60
01:35:23,0.201,0.214,0.25,4.29,8.42,12.57,29.58
01:35:24,0.201,0.214,0.25,4.29,8.42,12.57,29.52
01:35:25,0.200,0.214,0.25,4.29,8.41,12.57,29.48
01:35:26,0.201,0.214,0.25,4.29,8.42,12.57,29.53
01:35:27,0.201,0.213,0.25,4.29,8.42,12.57,29.49
01:35:28,0.200,0.214,0.25,4.29,8.42,12.57,29.61
01:35:29,0.200,0.213,0.25,4.29,8.41,12.57,29.95
01:35:30,0.200,0.212,0.25,4.29,8.42,12.57,29.63
01:35:31,0.200,0.213,0.25,4.29,8.42,12.57,29.49
01:35:32,0.200,0.213,0.25,4.29,8.42,12.57,29.53
01:35:33,0.200,0.212,0.25,4.29,8.41,12.57,29.52
01:35:34,0.200,0.213,0.25,4.29,8.41,12.57,29.56
01:35:35,0.200,0.211,0.25,4.29,8.41,12.57,29.87
01:35:36,0.200,0.213,0.25,4.29,8.41,12.57,29.85
01:35:37,0.200,0.212,0.25,4.29,8.41,12.57,29.58
01:35:38,0.200,0.213,0.25,4.29,8.42,12.57,29.53
01:35:39,0.199,0.212,0.25,4.29,8.42,12.57,29.49
01:35:40,0.200,0.213,0.25,4.29,8.42,12.57,29.55
01:35:41,0.199,0.211,0.25,4.29,8.42,12.57,29.62
01:35:42,0.198,0.211,0.25,4.29,8.41,12.57,29.62
01:35:43,0.198,0.211,0.25,4.29,8.42,12.57,29.49
01:35:44,0.198,0.211,0.24,4.29,8.42,12.57,29.54
01:35:45,0.198,0.211,0.25,4.29,8.42,12.57,29.53
01:35:46,0.198,0.211,0.25,4.29,8.42,12.57,29.55
01:35:47,0.198,0.212,0.25,4.29,8.42,12.58,29.54
01:35:48,0.198,0.211,0.25,4.29,8.41,12.57,29.73
01:35:49,0.198,0.210,0.24,4.29,8.41,12.57,29.58
01:35:50,0.198,0.211,0.24,4.29,8.42,12.57,29.53
01:35:51,0.198,0.210,0.24,4.29,8.42,12.57,29.50
01:35:52,0.198,0.211,0.24,4.29,8.42,12.57,29.55
01:35:53,0.198,0.210,0.24,4.29,8.42,12.57,29.53
01:35:54,0.198,0.210,0.24,4.29,8.42,12.57,29.78
01:35:55,0.197,0.209,0.24,4.29,8.42,12.57,29.49
01:35:56,0.198,0.210,0.24,4.29,8.42,12.57,29.55
01:35:57,0.197,0.210,0.24,4.29,8.42,12.57,29.51
01:35:58,0.196,0.209,0.24,4.29,8.42,12.57,29.59
01:35:59,0.197,0.210,0.24,4.29,8.42,12.58,29.55
01:36:00,0.197,0.209,0.24,4.29,8.42,12.57,29.58
01:36:01,0.196,0.207,0.24,4.29,8.42,12.57,29.78
01:36:02,0.196,0.209,0.24,4.29,8.42,12.57,29.57
01:36:03,0.196,0.208,0.24,4.29,8.42,12.57,29.53
01:36:04,0.196,0.208,0.24,4.29,8.42,12.57,29.80
01:36:05,0.196,0.208,0.24,4.29,8.42,12.57,29.53
01:36:06,0.196,0.208,0.24,4.29,8.42,12.57,29.50
01:36:07,0.196,0.209,0.24,4.29,8.42,12.57,29.50
01:36:08,0.195,0.208,0.24,4.29,8.42,12.57,29.58
01:36:09,0.195,0.208,0.24,4.29,8.42,12.57,29.46
01:36:10,0.195,0.208,0.24,4.29,8.42,12.57,29.56
01:36:11,0.195,0.207,0.24,4.29,8.42,12.57,29.49
01:36:12,0.195,0.207,0.24,4.29,8.42,12.57,29.88
01:36:13,0.195,0.208,0.24,4.29,8.41,12.57,29.56
01:36:14,0.195,0.208,0.24,4.29,8.42,12.57,29.51
01:36:15,0.195,0.206,0.24,4.29,8.42,12.57,29.47
01:36:16,0.195,0.207,0.24,4.29,8.42,12.57,29.57
01:36:17,0.195,0.208,0.24,4.29,8.42,12.57,29.53
01:36:18,0.195,0.207,0.24,4.29,8.42,12.57,29.60
01:36:19,0.194,0.206,0.24,4.29,8.42,12.57,29.94
01:36:20,0.194,0.206,0.24,4.29,8.42,12.57,29.61
01:36:21,0.194,0.205,0.24,4.29,8.41,12.57,29.49
01:36:22,0.194,0.205,0.24,4.29,8.42,12.58,29.58
01:36:23,0.193,0.206,0.24,4.29,8.41,12.57,29.55
01:36:24,0.194,0.207,0.24,4.29,8.42,12.57,29.56
01:36:25,0.193,0.205,0.24,4.29,8.42,12.57,29.61
01:36:26,0.193,0.205,0.24,4.29,8.41,12.57,29.57
01:36:27,0.193,0.205,0.24,4.29,8.42,12.57,29.56
01:36:28,0.193,0.205,0.24,4.29,8.42,12.57,29.54
01:36:29,0.192,0.205,0.24,4.29,8.42,12.57,29.57
01:36:30,0.193,0.205,0.24,4.29,8.42,12.57,29.60
01:36:31,0.192,0.205,0.24,4.29,8.42,12.57,29.52
01:36:32,0.192,0.205,0.24,4.29,8.42,12.57,29.58
01:36:33,0.192,0.205,0.24,4.29,8.41,12.57,29.71
01:36:34,0.192,0.205,0.24,4.29,8.42,12.57,29.62
01:36:35,0.192,0.204,0.24,4.29,8.42,12.57,29.58
01:36:36,0.192,0.204,0.24,4.29,8.42,12.57,29.57
01:36:37,0.192,0.203,0.24,4.29,8.42,12.57,29.54
01:36:38,0.192,0.205,0.24,4.29,8.42,12.57,29.59
01:36:39,0.192,0.204,0.24,4.29,8.42,12.57,29.55
01:36:40,0.191,0.203,0.24,4.29,8.42,12.57,29.60
01:36:41,0.191,0.203,0.24,4.29,8.41,12.57,29.92
01:36:42,0.192,0.203,0.24,4.29,8.41,12.57,29.65
01:36:43,0.191,0.202,0.24,4.29,8.42,12.57,29.51
01:36:44,0.191,0.203,0.24,4.29,8.42,12.57,29.61
01:36:45,0.191,0.202,0.24,4.29,8.42,12.57,29.58
01:36:46,0.191,0.202,0.24,4.29,8.42,12.57,29.55
01:36:47,0.191,0.203,0.24,4.29,8.42,12.57,29.59
01:36:48,0.190,0.202,0.23,4.29,8.42,12.57,29.99
01:36:49,0.191,0.202,0.23,4.29,8.42,12.57,29.56
01:36:50,0.190,0.202,0.24,4.29,8.42,12.57,29.74
01:36:51,0.190,0.201,0.23,4.29,8.42,12.58,29.60
01:36:52,0.190,0.202,0.24,4.29,8.42,12.57,29.64
01:36:53,0.189,0.201,0.23,4.29,8.42,12.57,29.56
01:36:54,0.190,0.201,0.24,4.29,8.42,12.57,29.59
01:36:55,0.190,0.201,0.23,4.29,8.42,12.57,29.58
01:36:56,0.190,0.201,0.23,4.29,8.42,12.57,29.59
01:36:57,0.189,0.201,0.23,4.29,8.42,12.57,29.98
01:36:58,0.189,0.202,0.23,4.29,8.42,12.57,29.61
01:36:59,0.189,0.200,0.23,4.29,8.42,12.57,29.51
01:37:00,0.189,0.201,0.23,4.29,8.42,12.57,29.56
01:37:01,0.188,0.199,0.23,4.29,8.42,12.57,29.54
01:37:02,0.188,0.199,0.23,4.29,8.42,12.57,29.58
01:37:03,0.187,0.199,0.23,4.29,8.42,12.57,29.50
01:37:04,0.188,0.199,0.23,4.29,8.42,12.57,29.54
01:37:05,0.189,0.200,0.23,4.29,8.42,12.57,29.57
01:37:06,0.188,0.200,0.23,4.29,8.42,12.57,29.58
01:37:07,0.188,0.199,0.23,4.29,8.42,12.57,29.84
01:37:08,0.188,0.199,0.23,4.29,8.42,12.57,29.60
01:37:09,0.188,0.199,0.23,4.29,8.42,12.57,29.49
01:37:10,0.187,0.199,0.23,4.29,8.42,12.57,29.59
01:37:11,0.187,0.199,0.23,4.29,8.42,12.57,29.51
01:37:12,0.187,0.199,0.23,4.29,8.42,12.57,29.62
01:37:13,0.187,0.198,0.23,4.29,8.42,12.57,29.55
01:37:14,0.187,0.199,0.23,4.29,8.41,12.57,29.54
01:37:15,0.187,0.198,0.23,4.29,8.42,12.57,29.60
01:37:16,0.187,0.197,0.23,4.29,8.42,12.57,29.89
01:37:17,0.187,0.199,0.23,4.29,8.42,12.57,29.63
01:37:18,0.186,0.197,0.23,4.29,8.42,12.57,29.59
01:37:19,0.187,0.197,0.23,4.29,8.42,12.57,29.57
01:37:20,0.186,0.197,0.23,4.29,8.42,12.57,29.66
01:37:21,0.186,0.197,0.23,4.29,8.42,12.57,29.63
01:37:22,0.187,0.197,0.23,4.29,8.42,12.57,29.63
01:37:23,0.186,0.197,0.23,4.29,8.42,12.57,29.66
01:37:24,0.186,0.198,0.23,4.29,8.42,12.57,29.68
01:37:25,0.186,0.197,0.23,4.29,8.42,12.57,29.60
01:37:26,0.186,0.197,0.23,4.29,8.42,12.57,29.62
01:37:27,0.185,0.196,0.23,4.29,8.42,12.57,29.61
01:37:28,0.185,0.197,0.23,4.29,8.42,12.57,29.67
01:37:29,0.185,0.196,0.23,4.29,8.42,12.57,29.64
01:37:30,0.185,0.196,0.23,4.29,8.41,12.57,29.64
01:37:31,0.185,0.196,0.23,4.29,8.42,12.57,29.65
01:37:32,0.184,0.195,0.23,4.29,8.41,12.57,29.73
01:37:33,0.184,0.196,0.23,4.29,8.42,12.57,29.69
01:37:34,0.184,0.196,0.23,4.29,8.42,12.57,29.65
01:37:35,0.184,0.195,0.23,4.29,8.42,12.57,29.61
01:37:36,0.184,0.195,0.23,4.29,8.42,12.57,29.70
01:37:37,0.184,0.195,0.23,4.29,8.42,12.57,29.64
01:37:38,0.184,0.196,0.23,4.29,8.42,12.57,29.63
01:37:39,0.184,0.194,0.23,4.29,8.42,12.57,29.65
01:37:40,0.184,0.195,0.23,4.29,8.41,12.57,29.69
01:37:41,0.184,0.194,0.23,4.29,8.41,12.57,29.59
01:37:42,0.184,0.195,0.23,4.29,8.42,12.57,29.58
01:37:43,0.184,0.195,0.23,4.29,8.42,12.57,29.60
01:37:44,0.183,0.194,0.23,4.29,8.42,12.57,29.61
01:37:45,0.183,0.194,0.23,4.29,8.42,12.57,29.56
01:37:46,0.183,0.193,0.23,4.29,8.42,12.57,29.63
01:37:47,0.183,0.194,0.23,4.29,8.42,12.57,29.64
01:37:48,0.182,0.193,0.23,4.29,8.42,12.57,29.62
01:37:49,0.183,0.193,0.22,4.29,8.42,12.57,29.59
01:37:50,0.182,0.193,0.23,4.29,8.42,12.57,29.62
01:37:51,0.182,0.193,0.22,4.29,8.42,12.57,29.54
01:37:52,0.182,0.193,0.22,4.29,8.42,12.57,29.61
01:37:53,0.182,0.193,0.22,4.29,8.41,12.57,29.53
01:37:54,0.182,0.192,0.22,4.29,8.42,12.57,29.60
01:37:55,0.182,0.192,0.22,4.29,8.42,12.57,29.56
01:37:56,0.182,0.192,0.22,4.29,8.42,12.57,29.55
01:37:57,0.182,0.192,0.22,4.29,8.42,12.57,29.50
01:37:58,0.182,0.192,0.22,4.29,8.42,12.58,29.57
01:37:59,0.181,0.191,0.22,4.29,8.42,12.57,29.60
01:38:00,0.181,0.192,0.22,4.29,8.42,12.57,29.59
01:38:01,0.181,0.191,0.22,4.29,8.42,12.57,29.56
01:38:02,0.180,0.191,0.22,4.29,8.42,12.57,29.59
01:38:03,0.181,0.191,0.22,4.29,8.42,12.57,29.46
01:38:04,0.180,0.191,0.22,4.29,8.42,12.57,29.43
01:38:05,0.180,0.191,0.22,4.29,8.42,12.58,29.48
01:38:06,0.180,0.191,0.22,4.29,8.42,12.58,29.49
01:38:07,0.179,0.191,0.22,4.29,8.42,12.57,29.45
01:38:08,0.179,0.190,0.22,4.29,8.42,12.57,29.53
01:38:09,0.179,0.190,0.22,4.29,8.42,12.57,29.48
01:38:10,0.179,0.190,0.22,4.29,8.42,12.57,29.47
01:38:11,0.179,0.191,0.22,4.29,8.42,12.57,29.47
01:38:12,0.179,0.189,0.22,4.29,8.42,12.57,29.50
01:38:13,0.179,0.190,0.22,4.29,8.42,12.57,29.71
01:38:14,0.179,0.189,0.22,4.29,8.42,12.57,29.75
01:38:15,0.180,0.190,0.22,4.29,8.42,12.57,29.51
01:38:16,0.179,0.188,0.22,4.29,8.42,12.57,29.47
01:38:17,0.179,0.189,0.22,4.29,8.42,12.57,29.47
01:38:18,0.179,0.189,0.22,4.29,8.42,12.57,29.53
01:38:19,0.179,0.189,0.22,4.29,8.42,12.57,29.44
01:38:20,0.178,0.189,0.22,4.29,8.42,12.57,29.43
01:38:21,0.178,0.189,0.22,4.29,8.42,12.58,29.47
01:38:22,0.178,0.189,0.22,4.29,8.42,12.58,29.50
01:38:23,0.177,0.187,0.22,4.29,8.42,12.57,29.45
01:38:24,0.178,0.188,0.22,4.29,8.42,12.57,29.57
01:38:25,0.177,0.188,0.22,4.29,8.41,12.57,29.43
01:38:26,0.177,0.188,0.22,4.29,8.42,12.57,29.43
01:38:27,0.177,0.188,0.22,4.29,8.41,12.57,29.55
01:38:28,0.177,0.188,0.22,4.29,8.42,12.57,29.82
01:38:29,0.177,0.187,0.22,4.29,8.42,12.57,29.75
01:38:30,0.177,0.188,0.22,4.29,8.42,12.57,29.55
01:38:31,0.177,0.187,0.22,4.29,8.42,12.57,29.39
01:38:32,0.177,0.187,0.22,4.29,8.42,12.57,29.49
01:38:33,0.177,0.187,0.22,4.29,8.42,12.57,29.48
01:38:34,0.176,0.186,0.22,4.29,8.42,12.57,29.45
01:38:35,0.177,0.187,0.22,4.29,8.42,12.57,29.37
01:38:36,0.176,0.186,0.22,4.29,8.42,12.57,29.41
01:38:37,0.177,0.186,0.22,4.29,8.42,12.57,29.42
01:38:38,0.176,0.186,0.22,4.29,8.42,12.57,29.42
01:38:39,0.176,0.185,0.22,4.29,8.42,12.57,29.35
01:38:40,0.176,0.185,0.22,4.29,8.42,12.57,29.37
01:38:41,0.175,0.186,0.22,4.29,8.42,12.57,29.45
01:38:42,0.175,0.185,0.22,4.29,8.42,12.57,29.45
01:38:43,0.175,0.185,0.22,4.29,8.42,12.57,29.42
01:38:44,0.175,0.186,0.22,4.29,8.42,12.57,29.45
01:38:45,0.175,0.185,0.22,4.29,8.42,12.57,29.39
01:38:46,0.174,0.184,0.22,4.29,8.42,12.57,29.35
01:38:47,0.174,0.184,0.21,4.29,8.42,12.57,29.36
01:38:48,0.174,0.184,0.22,4.29,8.42,12.57,29.47
01:38:49,0.174,0.184,0.21,4.29,8.42,12.57,29.34
01:38:50,0.174,0.185,0.21,4.29,8.42,12.57,29.32
01:38:51,0.174,0.184,0.22,4.29,8.42,12.57,29.40
01:38:52,0.174,0.183,0.21,4.29,8.42,12.57,29.37
01:38:53,0.174,0.183,0.21,4.29,8.42,12.57,29.70
01:38:54,0.174,0.182,0.21,4.29,8.42,12.57,29.53
01:38:55,0.174,0.183,0.21,4.29,8.42,12.57,29.30
01:38:56,0.173,0.183,0.21,4.29,8.42,12.58,29.35
01:38:57,0.173,0.182,0.21,4.29,8.42,12.57,29.37
01:38:58,0.173,0.183,0.21,4.29,8.42,12.57,29.37
01:38:59,0.173,0.182,0.21,4.29,8.41,12.57,29.33
01:39:00,0.173,0.183,0.21,4.29,8.42,12.57,29.39
01:39:01,0.173,0.182,0.21,4.29,8.42,12.57,29.30
01:39:02,0.172,0.182,0.21,4.29,8.42,12.57,29.57
01:39:03,0.172,0.182,0.21,4.29,8.42,12.57,29.65
01:39:04,0.173,0.182,0.21,4.29,8.42,12.57,29.27
01:39:05,0.172,0.182,0.21,4.29,8.42,12.57,29.28
01:39:06,0.172,0.182,0.21,4.29,8.42,12.57,29.35
01:39:07,0.171,0.182,0.21,4.29,8.42,12.57,29.36
01:39:08,0.171,0.181,0.21,4.29,8.42,12.57,29.32
01:39:09,0.171,0.181,0.21,4.29,8.42,12.57,29.32
01:39:10,0.171,0.181,0.21,4.29,8.42,12.57,29.36
01:39:11,0.171,0.180,0.21,4.29,8.42,12.57,29.28
01:39:12,0.171,0.180,0.21,4.29,8.42,12.57,29.28
01:39:13,0.171,0.180,0.21,4.29,8.42,12.57,29.31
01:39:14,0.171,0.179,0.21,4.29,8.42,12.57,29.31
01:39:15,0.171,0.180,0.21,4.29,8.42,12.57,29.27
01:39:16,0.171,0.180,0.21,4.29,8.42,12.57,29.29
01:39:17,0.171,0.180,0.21,4.29,8.42,12.57,29.29
01:39:18,0.171,0.179,0.21,4.29,8.42,12.57,29.30
01:39:19,0.171,0.179,0.21,4.29,8.42,12.57,29.32
01:39:20,0.170,0.180,0.21,4.29,8.42,12.57,29.36
01:39:21,0.169,0.180,0.21,4.29,8.42,12.57,29.31
01:39:22,0.170,0.179,0.21,4.29,8.41,12.57,29.26
01:39:23,0.170,0.179,0.21,4.29,8.42,12.57,29.27
01:39:24,0.170,0.179,0.21,4.29,8.42,12.57,29.26
01:39:25,0.169,0.179,0.21,4.29,8.41,12.57,29.20
01:39:26,0.169,0.177,0.21,4.29,8.42,12.57,29.27
01:39:27,0.168,0.177,0.21,4.29,8.42,12.57,29.22
01:39:28,0.169,0.178,0.21,4.29,8.42,12.57,29.23
01:39:29,0.169,0.178,0.21,4.29,8.42,12.57,29.31
01:39:30,0.168,0.177,0.21,4.29,8.42,12.57,29.25
01:39:31,0.167,0.177,0.21,4.29,8.42,12.57,29.26
01:39:32,0.168,0.177,0.21,4.29,8.42,12.57,29.29
01:39:33,0.167,0.177,0.21,4.29,8.42,12.57,29.28
01:39:34,0.167,0.177,0.21,4.29,8.42,12.57,29.22
01:39:35,0.166,0.177,0.21,4.29,8.42,12.57,29.22
01:39:36,0.167,0.176,0.21,4.29,8.42,12.57,29.23
01:39:37,0.166,0.175,0.20,4.29,8.41,12.57,29.16
01:39:38,0.168,0.176,0.21,4.29,8.42,12.57,29.18
01:39:39,0.167,0.176,0.21,4.29,8.42,12.57,29.24
01:39:40,0.167,0.177,0.21,4.29,8.42,12.57,29.23
01:39:41,0.167,0.177,0.21,4.29,8.42,12.57,29.26
01:39:42,0.167,0.177,0.21,4.29,8.42,12.57,29.30
01:39:43,0.167,0.177,0.21,4.29,8.42,12.57,29.24
01:39:44,0.167,0.177,0.21,4.29,8.42,12.57,29.19
01:39:45,0.167,0.178,0.21,4.29,8.42,12.57,29.20
01:39:46,0.167,0.176,0.21,4.29,8.42,12.57,29.20
01:39:47,0.166,0.176,0.21,4.29,8.42,12.57,29.22
01:39:48,0.166,0.175,0.20,4.29,8.42,12.57,29.22
01:39:49,0.166,0.176,0.21,4.29,8.42,12.57,29.15
01:39:50,0.166,0.176,0.21,4.29,8.42,12.57,29.15
01:39:51,0.166,0.176,0.21,4.29,8.42,12.58,29.28
01:39:52,0.164,0.175,0.20,4.29,8.42,12.57,29.52
01:39:53,0.166,0.175,0.20,4.29,8.42,12.57,29.49
01:39:54,0.165,0.174,0.20,4.29,8.42,12.57,29.22
01:39:55,0.166,0.175,0.20,4.29,8.42,12.57,29.25
01:39:56,0.166,0.175,0.20,4.29,8.42,12.57,29.25
01:39:57,0.166,0.174,0.20,4.29,8.42,12.57,29.23
01:39:58,0.165,0.174,0.20,4.29,8.41,12.57,29.20
01:39:59,0.165,0.173,0.20,4.29,8.42,12.57,29.17
01:40:00,0.165,0.174,0.20,4.29,8.42,12.57,29.16
01:40:01,0.165,0.175,0.20,4.29,8.42,12.57,29.21
01:40:02,0.165,0.174,0.20,4.29,8.42,12.57,29.22
01:40:03,0.166,0.174,0.20,4.29,8.42,12.57,29.17
01:40:04,0.165,0.175,0.20,4.29,8.42,12.57,29.25
01:40:05,0.165,0.174,0.20,4.29,8.42,12.57,29.25
01:40:06,0.164,0.173,0.20,4.29,8.42,12.57,29.61
01:40:07,0.165,0.175,0.20,4.29,8.42,12.57,29.20
01:40:08,0.164,0.173,0.20,4.29,8.42,12.57,29.16
01:40:09,0.164,0.174,0.20,4.29,8.42,12.57,29.19
01:40:10,0.164,0.173,0.20,4.29,8.42,12.57,29.18
01:40:11,0.164,0.173,0.20,4.29,8.42,12.57,29.14
01:40:12,0.164,0.173,0.20,4.29,8.41,12.57,29.13
01:40:13,0.164,0.174,0.20,4.29,8.42,12.57,29.21
01:40:14,0.164,0.173,0.20,4.29,8.41,12.57,29.15
01:40:15,0.164,0.173,0.20,4.29,8.42,12.57,29.13
01:40:16,0.164,0.174,0.20,4.29,8.42,12.57,29.15
01:40:17,0.164,0.174,0.20,4.29,8.42,12.57,29.15
01:40:18,0.163,0.173,0.20,4.29,8.42,12.57,29.16
01:40:19,0.164,0.173,0.20,4.29,8.42,12.57,29.14
01:40:20,0.163,0.173,0.20,4.29,8.41,12.57,29.13
01:40:21,0.163,0.173,0.20,4.29,8.42,12.57,29.17
01:40:22,0.163,0.172,0.20,4.29,8.42,12.57,29.07
01:40:23,0.163,0.172,0.20,4.29,8.42,12.57,29.11
01:40:24,0.163,0.171,0.20,4.29,8.42,12.57,29.10
01:40:25,0.163,0.172,0.20,4.29,8.42,12.57,29.04
01:40:26,0.163,0.171,0.20,4.29,8.42,12.57,29.04
01:40:27,0.163,0.173,0.20,4.29,8.42,12.57,29.13
01:40:28,0.163,0.172,0.20,4.29,8.41,12.57,29.10
01:40:29,0.163,0.172,0.20,4.29,8.42,12.57,29.14
01:40:30,0.163,0.172,0.20,4.29,8.42,12.57,29.10
01:40:31,0.162,0.172,0.20,4.29,8.42,12.57,29.11
01:40:32,0.162,0.172,0.20,4.29,8.42,12.57,29.11
01:40:33,0.162,0.171,0.20,4.29,8.42,12.57,29.07
01:40:34,0.162,0.171,0.20,4.29,8.42,12.57,29.06
01:40:35,0.162,0.171,0.20,4.29,8.42,12.57,29.12
01:40:36,0.162,0.171,0.20,4.29,8.42,12.57,29.11
01:40:37,0.162,0.171,0.20,4.29,8.41,12.57,29.10
01:40:38,0.161,0.170,0.20,4.29,8.42,12.57,29.06
01:40:39,0.162,0.170,0.20,4.29,8.42,12.57,29.10
01:40:40,0.162,0.170,0.20,4.29,8.42,12.57,29.13
01:40:41,0.162,0.171,0.20,4.29,8.42,12.57,29.13
01:40:42,0.161,0.170,0.20,4.29,8.41,12.57,29.05
01:40:43,0.161,0.170,0.20,4.29,8.42,12.57,29.09
01:40:44,0.161,0.170,0.20,4.29,8.42,12.57,29.10
01:40:45,0.161,0.170,0.20,4.29,8.42,12.57,29.06
01:40:46,0.161,0.170,0.20,4.29,8.42,12.57,29.05
01:40:47,0.161,0.170,0.20,4.29,8.42,12.57,29.14
01:40:48,0.161,0.170,0.20,4.29,8.42,12.57,29.11
01:40:49,0.161,0.169,0.20,4.29,8.42,12.57,29.15
01:40:50,0.161,0.170,0.20,4.29,8.42,12.57,29.12
