TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
01:02:40,0.488,0.552,2.61,3.96,7.76,11.75,26.39
01:02:41,0.488,0.551,2.61,3.96,7.76,11.75,26.36
01:02:42,0.491,0.555,2.63,3.96,7.76,11.75,26.33
01:02:43,0.490,0.553,2.62,3.96,7.76,11.75,26.36
01:02:44,0.487,0.550,2.60,3.96,7.76,11.75,26.43
01:02:45,0.487,0.550,2.60,3.96,7.76,11.75,26.43
01:02:46,0.488,0.551,2.61,3.96,7.76,11.75,26.31
01:02:47,0.488,0.552,2.62,3.96,7.76,11.75,26.36
01:02:48,0.491,0.553,2.63,3.96,7.76,11.76,26.66
01:02:49,0.487,0.550,2.60,3.96,7.76,11.76,26.46
01:02:50,0.487,0.550,2.60,3.96,7.76,11.75,26.43
01:02:51,0.487,0.550,2.60,3.96,7.76,11.75,26.37
01:02:52,0.487,0.550,2.60,3.96,7.76,11.75,26.39
01:02:53,0.488,0.552,2.61,3.96,7.76,11.76,26.30
01:02:54,0.490,0.553,2.62,3.96,7.77,11.76,26.32
01:02:55,0.511,0.573,2.74,3.97,7.77,11.76,26.66
01:02:56,0.490,0.553,2.62,3.96,7.76,11.76,26.28
01:02:57,0.488,0.552,2.61,3.96,7.76,11.75,26.33
01:02:58,0.487,0.550,2.60,3.96,7.76,11.76,26.28
01:02:59,0.488,0.552,2.61,3.96,7.76,11.75,26.26
01:03:00,0.488,0.551,2.61,3.96,7.76,11.76,26.25
01:03:01,0.499,0.563,2.69,3.96,7.76,11.76,26.87
01:03:02,0.488,0.550,2.61,3.96,7.76,11.76,26.25
01:03:03,0.509,0.572,2.75,3.96,7.76,11.76,26.86
01:03:04,0.491,0.555,2.63,3.96,7.76,11.76,26.55
01:03:05,0.488,0.552,2.62,3.96,7.76,11.76,26.23
01:03:06,0.488,0.551,2.61,3.96,7.76,11.75,26.29
01:03:07,0.488,0.551,2.61,3.96,7.76,11.75,26.28
01:03:08,0.492,0.555,2.63,3.96,7.76,11.76,26.20
01:03:09,0.491,0.554,2.63,3.96,7.76,11.75,26.27
01:03:10,0.488,0.551,2.61,3.96,7.76,11.76,26.30
01:03:11,0.488,0.550,2.60,3.96,7.76,11.76,26.26
01:03:12,0.487,0.550,2.61,3.96,7.76,11.76,26.25
01:03:13,0.488,0.552,2.61,3.96,7.76,11.76,26.30
01:03:14,0.488,0.551,2.61,3.96,7.76,11.76,26.29
01:03:15,0.490,0.553,2.62,3.96,7.76,11.76,26.09
01:03:16,0.489,0.552,2.62,3.96,7.76,11.76,26.11
01:03:17,0.492,0.556,2.63,3.96,7.77,11.76,26.15
01:03:18,0.493,0.557,2.65,3.96,7.77,11.76,26.56
01:03:19,0.493,0.556,2.64,3.96,7.77,11.76,26.30
01:03:20,0.491,0.555,2.63,3.96,7.76,11.76,26.16
01:03:21,0.491,0.555,2.63,3.96,7.77,11.76,26.06
01:03:22,0.488,0.553,2.61,3.96,7.77,11.76,26.11
01:03:23,0.491,0.556,2.63,3.97,7.76,11.76,26.10
01:03:24,0.492,0.555,2.63,3.96,7.76,11.76,26.16
01:03:25,0.489,0.553,2.62,3.96,7.76,11.76,26.05
01:03:26,0.490,0.553,2.62,3.96,7.77,11.76,26.05
01:03:27,0.488,0.553,2.61,3.96,7.77,11.76,26.08
01:03:28,0.488,0.553,2.62,3.96,7.76,11.76,26.05
01:03:29,0.489,0.553,2.62,3.96,7.77,11.76,26.03
01:03:30,0.490,0.553,2.63,3.96,7.76,11.76,26.06
01:03:31,0.490,0.554,2.62,3.96,7.76,11.76,26.06
01:03:32,0.490,0.554,2.62,3.97,7.77,11.76,26.05
01:03:33,0.489,0.553,2.62,3.96,7.76,11.76,26.10
01:03:34,0.490,0.553,2.62,3.97,7.77,11.76,26.06
01:03:35,0.490,0.553,2.62,3.96,7.77,11.76,26.13
01:03:36,0.490,0.554,2.62,3.97,7.76,11.76,26.09
01:03:37,0.509,0.573,2.76,3.97,7.77,11.76,26.66
01:03:38,0.502,0.566,2.71,3.97,7.77,11.76,26.70
01:03:39,0.493,0.557,2.64,3.97,7.77,11.76,26.04
01:03:40,0.490,0.554,2.62,3.97,7.77,11.76,26.13
01:03:41,0.490,0.553,2.62,3.96,7.77,11.76,26.10
01:03:42,0.489,0.553,2.62,3.97,7.77,11.76,26.04
01:03:43,0.490,0.553,2.62,3.96,7.76,11.76,26.03
01:03:44,0.489,0.553,2.62,3.97,7.77,11.76,26.08
01:03:45,0.490,0.553,2.62,3.97,7.77,11.76,26.05
01:03:46,0.489,0.552,2.62,3.97,7.77,11.76,26.12
01:03:47,0.490,0.553,2.62,3.97,7.77,11.76,26.04
01:03:48,0.490,0.553,2.63,3.96,7.77,11.76,26.03
01:03:49,0.492,0.556,2.64,3.97,7.77,11.76,26.05
01:03:50,0.493,0.556,2.63,3.97,7.77,11.77,26.06
01:03:51,0.495,0.559,2.66,3.97,7.77,11.76,26.40
01:03:52,0.493,0.557,2.64,3.97,7.77,11.76,26.04
01:03:53,0.493,0.557,2.64,3.97,7.77,11.76,25.95
01:03:54,0.495,0.559,2.66,3.97,7.77,11.76,26.11
01:03:55,0.496,0.559,2.66,3.97,7.77,11.76,25.98
01:03:56,0.492,0.556,2.63,3.97,7.77,11.76,26.12
01:03:57,0.490,0.553,2.62,3.97,7.77,11.76,26.02
01:03:58,0.490,0.553,2.62,3.97,7.77,11.76,26.02
01:03:59,0.490,0.553,2.62,3.97,7.77,11.76,26.07
01:04:00,0.490,0.553,2.63,3.97,7.77,11.76,26.06
01:04:01,0.492,0.556,2.64,3.96,7.76,11.76,25.98
01:04:02,0.492,0.556,2.64,3.97,7.77,11.77,26.04
01:04:03,0.519,0.583,2.81,3.97,7.77,11.77,26.48
01:04:04,0.496,0.560,2.66,3.97,7.77,11.76,26.06
01:04:05,0.491,0.555,2.63,3.97,7.77,11.76,25.99
01:04:06,0.493,0.557,2.64,3.97,7.77,11.77,26.00
01:04:07,0.493,0.556,2.64,3.97,7.77,11.77,25.98
01:04:08,0.493,0.556,2.64,3.97,7.77,11.76,26.00
01:04:09,0.493,0.556,2.64,3.97,7.77,11.77,25.98
01:04:10,0.497,0.560,2.67,3.97,7.77,11.77,26.54
01:04:11,0.493,0.557,2.64,3.97,7.77,11.77,26.09
01:04:12,0.492,0.556,2.64,3.97,7.77,11.76,26.10
01:04:13,0.491,0.554,2.63,3.97,7.77,11.76,26.02
01:04:14,0.490,0.553,2.63,3.97,7.77,11.76,26.04
01:04:15,0.492,0.555,2.63,3.97,7.77,11.76,26.01
01:04:16,0.492,0.556,2.63,3.97,7.77,11.76,26.02
01:04:17,0.492,0.556,2.63,3.97,7.77,11.77,26.07
01:04:18,0.493,0.556,2.64,3.97,7.77,11.76,25.95
01:04:19,0.494,0.557,2.65,3.97,7.77,11.77,26.00
01:04:20,0.501,0.564,2.69,3.97,7.77,11.77,26.63
01:04:21,0.497,0.560,2.66,3.97,7.77,11.76,26.12
01:04:22,0.494,0.558,2.65,3.97,7.77,11.77,26.06
01:04:23,0.492,0.556,2.63,3.97,7.77,11.77,25.99
01:04:24,0.491,0.554,2.63,3.97,7.77,11.77,26.02
01:04:25,0.493,0.556,2.64,3.97,7.77,11.77,26.08
01:04:26,0.492,0.556,2.63,3.97,7.77,11.77,26.03
01:04:27,0.492,0.556,2.63,3.97,7.77,11.77,26.07
01:04:28,0.494,0.558,2.65,3.97,7.77,11.77,26.00
01:04:29,0.494,0.558,2.65,3.97,7.77,11.77,25.99
01:04:30,0.491,0.555,2.63,3.97,7.77,11.78,26.09
01:04:31,0.492,0.555,2.63,3.97,7.77,11.77,26.09
01:04:32,0.492,0.555,2.63,3.97,7.77,11.77,26.08
01:04:33,0.494,0.558,2.65,3.97,7.77,11.77,26.06
01:04:34,0.493,0.556,2.64,3.97,7.77,11.77,26.05
01:04:35,0.501,0.564,2.68,3.97,7.77,11.78,25.98
01:04:36,0.493,0.556,2.64,3.97,7.77,11.78,26.12
01:04:37,0.494,0.558,2.65,3.97,7.77,11.77,26.07
01:04:38,0.493,0.557,2.64,3.97,7.77,11.77,26.07
01:04:39,0.511,0.574,2.77,3.97,7.77,11.78,26.66
01:04:40,0.496,0.560,2.66,3.97,7.77,11.77,26.11
01:04:41,0.496,0.560,2.66,3.97,7.77,11.77,26.12
01:04:42,0.493,0.557,2.64,3.97,7.77,11.77,26.05
01:04:43,0.493,0.557,2.64,3.97,7.77,11.78,26.01
01:04:44,0.492,0.556,2.63,3.97,7.77,11.77,26.09
01:04:45,0.492,0.556,2.63,3.97,7.77,11.77,26.02
01:04:46,0.492,0.556,2.64,3.97,7.77,11.77,26.05
01:04:47,0.494,0.558,2.65,3.97,7.77,11.78,26.00
01:04:48,0.493,0.557,2.64,3.97,7.77,11.78,26.02
01:04:49,0.493,0.556,2.64,3.97,7.77,11.78,26.05
01:04:50,0.492,0.556,2.63,3.97,7.77,11.78,26.05
01:04:51,0.493,0.556,2.64,3.97,7.77,11.78,26.00
01:04:52,0.493,0.557,2.64,3.97,7.77,11.78,26.06
01:04:53,0.495,0.559,2.65,3.97,7.77,11.78,26.00
01:04:54,0.494,0.558,2.64,3.97,7.78,11.78,25.97
01:04:55,0.496,0.559,2.65,3.97,7.77,11.78,25.96
01:04:56,0.498,0.560,2.67,3.97,7.77,11.78,26.31
01:04:57,0.506,0.570,2.74,3.97,7.77,11.78,26.62
01:04:58,0.497,0.561,2.66,3.97,7.77,11.78,25.99
01:04:59,0.493,0.557,2.64,3.97,7.77,11.78,26.02
01:05:00,0.493,0.556,2.64,3.97,7.77,11.78,26.06
01:05:01,0.495,0.559,2.65,3.97,7.78,11.78,25.92
01:05:02,0.495,0.558,2.65,3.97,7.77,11.78,25.99
01:05:03,0.499,0.563,2.68,3.97,7.77,11.77,25.95
01:05:04,0.493,0.556,2.64,3.97,7.77,11.78,26.03
01:05:05,0.493,0.557,2.64,3.97,7.77,11.77,26.02
01:05:06,0.494,0.558,2.65,3.97,7.78,11.78,25.93
01:05:07,0.496,0.559,2.66,3.97,7.78,11.78,25.99
01:05:08,0.508,0.571,2.72,3.97,7.78,11.78,25.99
01:05:09,0.497,0.561,2.66,3.97,7.77,11.78,25.99
01:05:10,0.493,0.556,2.65,3.97,7.77,11.78,25.97
01:05:11,0.494,0.557,2.65,3.97,7.77,11.78,26.02
01:05:12,0.494,0.558,2.65,3.97,7.78,11.78,26.02
01:05:13,0.514,0.576,2.75,3.98,7.78,11.78,25.98
01:05:14,0.497,0.561,2.67,3.97,7.77,11.78,25.96
01:05:15,0.494,0.559,2.65,3.97,7.77,11.78,25.94
01:05:16,0.493,0.556,2.64,3.97,7.78,11.78,26.03
01:05:17,0.496,0.560,2.66,3.97,7.78,11.78,25.98
01:05:18,0.495,0.558,2.65,3.97,7.78,11.78,25.98
01:05:19,0.496,0.559,2.66,3.97,7.78,11.78,25.94
01:05:20,0.498,0.562,2.67,3.97,7.78,11.78,26.16
01:05:21,0.495,0.559,2.65,3.97,7.78,11.78,25.95
01:05:22,0.493,0.558,2.64,3.97,7.77,11.78,25.95
01:05:23,0.496,0.559,2.66,3.97,7.78,11.78,25.98
01:05:24,0.495,0.558,2.65,3.97,7.78,11.78,25.96
01:05:25,0.520,0.584,2.81,3.98,7.78,11.78,26.26
01:05:26,0.497,0.562,2.67,3.97,7.78,11.78,25.99
01:05:27,0.496,0.559,2.66,3.97,7.78,11.78,25.91
01:05:28,0.496,0.559,2.66,3.97,7.78,11.78,25.92
01:05:29,0.499,0.562,2.68,3.97,7.78,11.78,25.94
01:05:30,0.495,0.559,2.65,3.97,7.78,11.78,25.88
01:05:31,0.495,0.559,2.65,3.97,7.78,11.78,25.88
01:05:32,0.496,0.558,2.66,3.97,7.78,11.78,25.94
01:05:33,0.497,0.561,2.66,3.97,7.78,11.78,25.82
01:05:34,0.519,0.582,2.79,3.98,7.78,11.78,26.14
01:05:35,0.500,0.563,2.68,3.97,7.78,11.78,25.81
01:05:36,0.498,0.560,2.67,3.97,7.78,11.78,25.83
01:05:37,0.495,0.559,2.65,3.97,7.78,11.78,25.92
01:05:38,0.495,0.559,2.65,3.97,7.78,11.78,25.92
01:05:39,0.495,0.559,2.65,3.97,7.78,11.78,25.95
01:05:40,0.496,0.559,2.66,3.97,7.78,11.78,25.93
01:05:41,0.497,0.561,2.66,3.97,7.78,11.78,25.85
01:05:42,0.501,0.564,2.68,3.98,7.78,11.79,25.96
01:05:43,0.511,0.574,2.76,3.98,7.78,11.78,26.54
01:05:44,0.498,0.562,2.67,3.98,7.78,11.78,26.06
01:05:45,0.495,0.559,2.65,3.97,7.78,11.78,25.96
01:05:46,0.495,0.559,2.65,3.97,7.78,11.78,25.99
01:05:47,0.496,0.559,2.66,3.97,7.78,11.78,26.05
01:05:48,0.496,0.559,2.66,3.97,7.78,11.78,26.08
01:05:49,0.501,0.564,2.69,3.98,7.78,11.78,26.07
01:05:50,0.497,0.561,2.66,3.98,7.78,11.78,26.02
01:05:51,0.496,0.560,2.66,3.98,7.78,11.78,26.02
01:05:52,0.495,0.559,2.65,3.97,7.78,11.79,26.09
01:05:53,0.496,0.560,2.66,3.97,7.78,11.78,26.06
01:05:54,0.497,0.560,2.66,3.98,7.78,11.79,25.97
01:05:55,0.499,0.562,2.67,3.98,7.78,11.79,26.00
01:05:56,0.521,0.584,2.81,3.98,7.78,11.79,26.51
01:05:57,0.501,0.564,2.69,3.97,7.78,11.78,25.99
01:05:58,0.499,0.562,2.68,3.98,7.78,11.78,26.12
01:05:59,0.497,0.561,2.66,3.97,7.78,11.79,26.00
01:06:00,0.498,0.562,2.67,3.98,7.78,11.78,26.16
01:06:01,0.497,0.561,2.66,3.98,7.78,11.78,26.03
01:06:02,0.496,0.560,2.66,3.98,7.78,11.79,26.11
01:06:03,0.497,0.560,2.66,3.98,7.78,11.79,26.10
01:06:04,0.498,0.562,2.66,3.98,7.78,11.79,26.02
01:06:05,0.498,0.562,2.68,3.98,7.78,11.79,25.93
01:06:06,0.503,0.566,2.69,3.98,7.78,11.79,26.09
01:06:07,0.503,0.566,2.70,3.98,7.78,11.78,26.49
01:06:08,0.501,0.564,2.69,3.98,7.78,11.79,26.10
01:06:09,0.498,0.562,2.67,3.98,7.78,11.79,25.98
01:06:10,0.501,0.564,2.69,3.98,7.78,11.79,26.10
01:06:11,0.499,0.563,2.68,3.98,7.78,11.78,25.96
01:06:12,0.498,0.561,2.67,3.98,7.78,11.78,26.04
01:06:13,0.497,0.560,2.66,3.98,7.78,11.79,26.06
01:06:14,0.497,0.560,2.66,3.98,7.78,11.78,26.04
01:06:15,0.498,0.561,2.67,3.98,7.78,11.79,26.01
01:06:16,0.496,0.559,2.66,3.98,7.78,11.79,26.10
01:06:17,0.498,0.562,2.67,3.98,7.78,11.79,26.00
01:06:18,0.497,0.561,2.66,3.98,7.78,11.79,26.05
01:06:19,0.525,0.587,2.83,3.98,7.79,11.79,26.51
01:06:20,0.511,0.575,2.76,3.98,7.79,11.80,26.69
01:06:21,0.504,0.567,2.69,3.98,7.79,11.79,26.03
01:06:22,0.522,0.586,2.83,3.98,7.79,11.80,26.64
01:06:23,0.503,0.566,2.70,3.98,7.79,11.79,26.15
01:06:24,0.501,0.564,2.70,3.98,7.79,11.80,25.99
01:06:25,0.501,0.564,2.69,3.98,7.79,11.79,25.98
01:06:26,0.497,0.561,2.67,3.98,7.79,11.79,26.08
01:06:27,0.498,0.560,2.67,3.98,7.79,11.79,26.05
01:06:28,0.496,0.560,2.66,3.98,7.79,11.79,26.01
01:06:29,0.498,0.562,2.67,3.98,7.79,11.79,26.07
01:06:30,0.497,0.561,2.67,3.98,7.79,11.80,26.08
01:06:31,0.498,0.562,2.68,3.98,7.79,11.80,26.07
01:06:32,0.498,0.562,2.67,3.98,7.79,11.80,26.07
01:06:33,0.497,0.561,2.67,3.98,7.79,11.79,25.99
01:06:34,0.497,0.560,2.66,3.98,7.79,11.80,26.04
01:06:35,0.504,0.568,2.72,3.98,7.79,11.79,26.47
01:06:36,0.501,0.564,2.69,3.98,7.78,11.79,26.13
01:06:37,0.499,0.562,2.68,3.98,7.78,11.80,26.04
01:06:38,0.498,0.561,2.67,3.98,7.79,11.79,26.01
01:06:39,0.498,0.561,2.67,3.98,7.79,11.79,26.01
01:06:40,0.497,0.561,2.67,3.98,7.79,11.80,26.06
01:06:41,0.499,0.562,2.68,3.98,7.79,11.79,26.05
01:06:42,0.499,0.562,2.68,3.98,7.79,11.80,26.01
01:06:43,0.502,0.564,2.69,3.98,7.79,11.79,25.91
01:06:44,0.513,0.576,2.77,3.98,7.79,11.80,26.63
01:06:45,0.502,0.564,2.70,3.98,7.79,11.79,26.01
01:06:46,0.498,0.562,2.67,3.98,7.79,11.79,26.06
01:06:47,0.498,0.562,2.67,3.98,7.79,11.80,26.04
01:06:48,0.499,0.563,2.68,3.98,7.78,11.79,26.00
01:06:49,0.499,0.563,2.68,3.98,7.79,11.80,25.90
01:06:50,0.523,0.586,2.81,3.98,7.79,11.80,26.29
01:06:51,0.506,0.569,2.73,3.98,7.79,11.80,26.53
01:06:52,0.498,0.562,2.68,3.98,7.79,11.80,26.05
01:06:53,0.501,0.564,2.69,3.98,7.79,11.80,26.01
01:06:54,0.524,0.587,2.84,3.98,7.79,11.80,26.62
01:06:55,0.502,0.566,2.70,3.98,7.79,11.80,26.05
01:06:56,0.500,0.563,2.68,3.98,7.79,11.80,26.07
01:06:57,0.499,0.563,2.68,3.98,7.79,11.79,26.00
01:06:58,0.498,0.562,2.67,3.98,7.79,11.80,26.03
01:06:59,0.501,0.564,2.69,3.98,7.79,11.80,26.01
01:07:00,0.500,0.564,2.69,3.98,7.79,11.80,25.98
01:07:01,0.519,0.583,2.82,3.98,7.79,11.80,26.58
01:07:02,0.519,0.583,2.81,3.98,7.79,11.80,26.61
01:07:03,0.505,0.568,2.72,3.98,7.79,11.80,26.09
01:07:04,0.501,0.564,2.69,3.98,7.79,11.80,26.02
01:07:05,0.498,0.561,2.68,3.98,7.79,11.80,26.07
01:07:06,0.498,0.562,2.67,3.98,7.79,11.80,26.11
01:07:07,0.501,0.564,2.69,3.98,7.79,11.80,26.01
01:07:08,0.498,0.562,2.68,3.98,7.79,11.80,26.05
01:07:09,0.501,0.565,2.69,3.98,7.79,11.80,26.09
01:07:10,0.498,0.562,2.67,3.98,7.79,11.80,26.13
01:07:11,0.500,0.564,2.69,3.98,7.79,11.80,26.09
01:07:12,0.501,0.564,2.69,3.98,7.79,11.80,26.12
01:07:13,0.501,0.564,2.69,3.98,7.79,11.80,26.10
01:07:14,0.499,0.562,2.67,3.98,7.79,11.80,26.14
01:07:15,0.499,0.562,2.68,3.98,7.79,11.80,26.06
01:07:16,0.505,0.567,2.70,3.98,7.79,11.80,26.09
01:07:17,0.507,0.571,2.73,3.98,7.79,11.80,26.61
01:07:18,0.504,0.568,2.71,3.98,7.79,11.80,26.12
01:07:19,0.502,0.565,2.70,3.98,7.79,11.80,26.09
01:07:20,0.501,0.564,2.69,3.98,7.79,11.80,26.19
01:07:21,0.500,0.564,2.68,3.98,7.79,11.80,26.10
01:07:22,0.498,0.562,2.68,3.98,7.79,11.80,26.19
01:07:23,0.500,0.564,2.69,3.98,7.79,11.80,26.09
01:07:24,0.499,0.562,2.68,3.98,7.79,11.80,26.17
01:07:25,0.502,0.565,2.70,3.98,7.79,11.80,26.14
01:07:26,0.501,0.564,2.69,3.98,7.79,11.80,26.10
01:07:27,0.502,0.565,2.69,3.98,7.79,11.80,26.08
01:07:28,0.506,0.569,2.72,3.98,7.79,11.80,26.42
01:07:29,0.503,0.567,2.70,3.98,7.79,11.80,26.08
01:07:30,0.501,0.565,2.70,3.98,7.79,11.80,26.15
01:07:31,0.501,0.564,2.68,3.98,7.79,11.80,26.07
01:07:32,0.499,0.563,2.68,3.98,7.79,11.80,26.07
01:07:33,0.503,0.566,2.70,3.98,7.80,11.80,26.08
01:07:34,0.501,0.565,2.69,3.98,7.79,11.80,26.13
01:07:35,0.501,0.564,2.69,3.98,7.79,11.80,26.03
01:07:36,0.514,0.578,2.75,3.98,7.80,11.80,25.97
01:07:37,0.507,0.571,2.73,3.98,7.80,11.80,26.49
01:07:38,0.503,0.566,2.71,3.98,7.80,11.80,26.01
01:07:39,0.501,0.564,2.69,3.98,7.79,11.80,26.06
01:07:40,0.500,0.564,2.69,3.98,7.80,11.80,26.09
01:07:41,0.502,0.565,2.70,3.98,7.79,11.80,25.96
01:07:42,0.501,0.564,2.69,3.98,7.80,11.80,26.07
01:07:43,0.508,0.572,2.74,3.98,7.80,11.80,26.45
01:07:44,0.514,0.576,2.75,3.98,7.80,11.81,25.96
01:07:45,0.507,0.571,2.73,3.98,7.79,11.80,25.92
01:07:46,0.502,0.566,2.70,3.98,7.79,11.80,26.07
01:07:47,0.501,0.565,2.69,3.98,7.80,11.80,26.04
01:07:48,0.501,0.565,2.69,3.98,7.80,11.80,26.03
01:07:49,0.503,0.567,2.71,3.98,7.80,11.80,26.00
01:07:50,0.501,0.564,2.69,3.98,7.80,11.80,26.00
01:07:51,0.526,0.589,2.82,3.99,7.80,11.81,26.12
01:07:52,0.509,0.573,2.74,3.98,7.80,11.80,26.60
01:07:53,0.506,0.570,2.72,3.98,7.79,11.80,25.98
01:07:54,0.503,0.567,2.70,3.98,7.80,11.81,26.04
01:07:55,0.505,0.567,2.72,3.98,7.80,11.80,25.96
01:07:56,0.501,0.565,2.69,3.98,7.80,11.80,26.10
01:07:57,0.502,0.565,2.70,3.98,7.80,11.80,26.09
01:07:58,0.502,0.565,2.70,3.98,7.80,11.81,26.08
01:07:59,0.504,0.567,2.71,3.98,7.80,11.81,26.04
01:08:00,0.504,0.567,2.71,3.98,7.80,11.81,26.16
01:08:01,0.506,0.570,2.72,3.98,7.80,11.81,26.10
01:08:02,0.507,0.570,2.73,3.98,7.80,11.81,26.40
01:08:03,0.505,0.567,2.72,3.98,7.80,11.81,26.01
01:08:04,0.503,0.567,2.70,3.98,7.80,11.81,26.09
01:08:05,0.503,0.567,2.71,3.98,7.80,11.81,26.07
01:08:06,0.503,0.565,2.70,3.98,7.80,11.81,26.06
01:08:07,0.503,0.567,2.70,3.98,7.80,11.80,26.13
01:08:08,0.503,0.567,2.71,3.98,7.80,11.81,26.04
01:08:09,0.504,0.567,2.71,3.98,7.80,11.81,26.04
01:08:10,0.520,0.585,2.82,3.99,7.80,11.81,26.69
01:08:11,0.509,0.572,2.74,3.99,7.80,11.81,26.15
01:08:12,0.505,0.569,2.71,3.98,7.80,11.81,26.10
01:08:13,0.503,0.565,2.71,3.98,7.80,11.81,26.02
01:08:14,0.503,0.566,2.70,3.98,7.80,11.80,26.04
01:08:15,0.504,0.567,2.71,3.98,7.80,11.81,26.05
01:08:16,0.525,0.588,2.82,3.99,7.80,11.82,26.17
01:08:17,0.506,0.570,2.72,3.98,7.80,11.81,25.94
01:08:18,0.505,0.568,2.72,3.99,7.80,11.82,25.95
01:08:19,0.504,0.567,2.71,3.98,7.80,11.81,26.02
01:08:20,0.504,0.568,2.71,3.98,7.80,11.81,26.06
01:08:21,0.503,0.567,2.71,3.99,7.80,11.81,25.96
01:08:22,0.503,0.566,2.70,3.98,7.80,11.81,26.04
01:08:23,0.503,0.567,2.71,3.98,7.80,11.81,26.02
01:08:24,0.503,0.567,2.71,3.98,7.80,11.81,26.00
01:08:25,0.503,0.567,2.71,3.98,7.80,11.81,25.99
01:08:26,0.506,0.570,2.73,3.99,7.80,11.82,25.97
01:08:27,0.505,0.570,2.72,3.99,7.80,11.81,26.04
01:08:28,0.506,0.569,2.72,3.98,7.80,11.81,26.04
01:08:29,0.505,0.568,2.72,3.99,7.80,11.81,25.99
01:08:30,0.505,0.569,2.72,3.99,7.80,11.82,25.97
01:08:31,0.505,0.568,2.72,3.99,7.80,11.81,25.86
01:08:32,0.504,0.567,2.71,3.99,7.80,11.82,25.95
01:08:33,0.505,0.568,2.71,3.99,7.80,11.81,25.94
01:08:34,0.503,0.566,2.70,3.98,7.80,11.81,25.88
01:08:35,0.506,0.570,2.72,3.99,7.80,11.81,25.86
01:08:36,0.503,0.567,2.71,3.99,7.80,11.82,25.93
01:08:37,0.503,0.567,2.71,3.98,7.80,11.81,25.94
01:08:38,0.503,0.567,2.71,3.99,7.80,11.82,25.98
01:08:39,0.504,0.567,2.71,3.99,7.80,11.82,25.92
01:08:40,0.504,0.567,2.71,3.99,7.80,11.82,25.93
01:08:41,0.503,0.567,2.71,3.99,7.80,11.82,25.99
01:08:42,0.503,0.567,2.71,3.99,7.80,11.81,26.01
01:08:43,0.505,0.568,2.72,3.99,7.80,11.81,25.95
01:08:44,0.503,0.567,2.71,3.99,7.80,11.82,26.03
01:08:45,0.504,0.568,2.71,3.99,7.80,11.82,26.01
01:08:46,0.504,0.567,2.71,3.99,7.80,11.82,25.96
01:08:47,0.510,0.573,2.75,3.99,7.80,11.82,25.96
01:08:48,0.509,0.573,2.74,3.99,7.80,11.82,25.91
01:08:49,0.510,0.574,2.75,3.99,7.80,11.82,25.94
01:08:50,0.510,0.573,2.74,3.99,7.80,11.82,25.96
01:08:51,0.510,0.573,2.74,3.99,7.81,11.82,25.84
01:08:52,0.510,0.573,2.75,3.99,7.81,11.83,25.86
01:08:53,0.509,0.573,2.74,3.99,7.81,11.83,25.93
01:08:54,0.510,0.574,2.75,3.99,7.81,11.82,25.92
01:08:55,0.510,0.573,2.74,3.99,7.80,11.82,25.89
01:08:56,0.508,0.571,2.73,3.99,7.81,11.82,26.04
01:08:57,0.507,0.570,2.73,3.99,7.81,11.83,25.90
01:08:58,0.506,0.570,2.72,3.99,7.81,11.83,25.92
01:08:59,0.508,0.571,2.73,3.99,7.81,11.83,25.86
01:09:00,0.517,0.580,2.76,3.99,7.81,11.82,25.94
01:09:01,0.526,0.590,2.86,3.99,7.81,11.83,26.49
01:09:02,0.532,0.596,2.88,3.99,7.81,11.83,26.49
01:09:03,0.513,0.576,2.77,3.99,7.81,11.83,26.39
01:09:04,0.518,0.582,2.81,3.99,7.81,11.83,26.53
01:09:05,0.511,0.575,2.75,3.99,7.81,11.82,26.11
01:09:06,0.514,0.578,2.78,3.99,7.81,11.82,26.46
01:09:07,0.512,0.575,2.76,3.99,7.81,11.82,25.98
01:09:08,0.505,0.568,2.71,3.99,7.81,11.83,25.93
01:09:09,0.506,0.570,2.73,3.99,7.80,11.82,25.85
01:09:10,0.506,0.570,2.72,3.99,7.81,11.82,25.85
01:09:11,0.506,0.569,2.72,3.99,7.81,11.82,25.89
01:09:12,0.505,0.568,2.71,3.99,7.81,11.83,25.93
01:09:13,0.508,0.571,2.73,3.99,7.81,11.83,25.89
01:09:14,0.506,0.570,2.72,3.99,7.81,11.83,25.90
01:09:15,0.507,0.570,2.73,3.99,7.81,11.82,25.90
01:09:16,0.506,0.569,2.73,3.99,7.81,11.83,25.95
01:09:17,0.509,0.573,2.74,3.99,7.81,11.83,25.87
01:09:18,0.506,0.569,2.72,3.99,7.81,11.83,26.00
01:09:19,0.506,0.570,2.73,3.99,7.81,11.82,25.95
01:09:20,0.506,0.570,2.72,3.99,7.81,11.83,26.01
01:09:21,0.506,0.570,2.72,3.99,7.81,11.83,25.99
01:09:22,0.506,0.570,2.72,3.99,7.81,11.83,25.94
01:09:23,0.506,0.570,2.73,3.99,7.81,11.83,25.96
01:09:24,0.506,0.570,2.72,3.99,7.81,11.83,26.02
01:09:25,0.506,0.570,2.73,3.99,7.81,11.83,25.95
01:09:26,0.507,0.570,2.73,3.99,7.81,11.83,25.98
01:09:27,0.507,0.570,2.73,3.99,7.81,11.83,26.04
01:09:28,0.508,0.571,2.74,3.99,7.81,11.83,26.01
