TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
01:11:59,0.162,0.171,0.70,4.21,8.29,12.57,24.94
01:12:00,0.162,0.171,0.70,4.21,8.29,12.57,24.98
01:12:01,0.162,0.170,0.70,4.21,8.28,12.57,24.95
01:12:02,0.162,0.171,0.70,4.21,8.29,12.57,24.97
01:12:03,0.162,0.170,0.70,4.21,8.29,12.57,24.93
01:12:04,0.162,0.171,0.70,4.21,8.28,12.57,25.00
01:12:05,0.162,0.170,0.70,4.21,8.28,12.57,24.95
01:12:06,0.162,0.170,0.70,4.21,8.29,12.57,25.15
01:12:07,0.161,0.169,0.70,4.21,8.28,12.57,25.37
01:12:08,0.162,0.170,0.70,4.21,8.29,12.56,25.02
01:12:09,0.161,0.170,0.70,4.21,8.28,12.57,24.94
01:12:10,0.161,0.170,0.70,4.21,8.28,12.57,25.01
01:12:11,0.161,0.170,0.70,4.21,8.29,12.57,24.95
01:12:12,0.161,0.170,0.70,4.21,8.29,12.57,24.91
01:12:13,0.161,0.170,0.69,4.21,8.28,12.57,24.93
01:12:14,0.161,0.170,0.70,4.21,8.29,12.57,25.00
01:12:15,0.161,0.170,0.70,4.21,8.29,12.57,24.96
01:12:16,0.161,0.170,0.70,4.21,8.28,12.57,25.01
01:12:17,0.161,0.170,0.70,4.21,8.29,12.57,24.98
01:12:18,0.161,0.169,0.70,4.21,8.28,12.56,24.99
01:12:19,0.161,0.170,0.70,4.21,8.28,12.57,24.99
01:12:20,0.161,0.169,0.69,4.21,8.28,12.57,25.18
01:12:21,0.161,0.169,0.69,4.21,8.29,12.57,25.04
01:12:22,0.161,0.168,0.69,4.21,8.29,12.57,25.28
01:12:23,0.161,0.168,0.69,4.21,8.28,12.56,25.22
01:12:24,0.161,0.170,0.69,4.21,8.28,12.56,25.13
01:12:25,0.161,0.169,0.70,4.21,8.29,12.57,25.35
01:12:26,0.161,0.169,0.69,4.21,8.29,12.57,24.96
01:12:27,0.160,0.169,0.69,4.21,8.28,12.56,24.89
01:12:28,0.161,0.169,0.69,4.21,8.28,12.57,24.98
01:12:29,0.160,0.168,0.69,4.21,8.28,12.57,24.94
01:12:30,0.160,0.168,0.69,4.21,8.29,12.57,24.94
01:12:31,0.160,0.168,0.69,4.21,8.28,12.57,24.94
01:12:32,0.160,0.168,0.69,4.21,8.28,12.57,24.97
01:12:33,0.160,0.168,0.69,4.21,8.28,12.56,24.89
01:12:34,0.160,0.168,0.69,4.21,8.29,12.57,24.93
01:12:35,0.160,0.168,0.69,4.21,8.28,12.56,24.94
01:12:36,0.160,0.169,0.69,4.21,8.29,12.57,24.93
01:12:37,0.160,0.168,0.69,4.21,8.28,12.57,24.89
01:12:38,0.160,0.168,0.69,4.21,8.29,12.57,24.97
01:12:39,0.159,0.168,0.69,4.21,8.28,12.57,24.91
01:12:40,0.160,0.168,0.68,4.21,8.28,12.57,24.91
01:12:41,0.159,0.168,0.69,4.21,8.28,12.56,24.87
01:12:42,0.160,0.168,0.68,4.21,8.28,12.57,24.95
01:12:43,0.159,0.168,0.68,4.21,8.28,12.57,24.87
01:12:44,0.159,0.168,0.68,4.21,8.29,12.57,24.90
01:12:45,0.159,0.168,0.68,4.21,8.29,12.57,24.90
01:12:46,0.159,0.168,0.68,4.21,8.29,12.57,24.94
01:12:47,0.159,0.167,0.68,4.21,8.28,12.56,24.94
01:12:48,0.159,0.168,0.68,4.21,8.28,12.57,24.98
01:12:49,0.159,0.167,0.68,4.21,8.28,12.57,24.89
01:12:50,0.159,0.167,0.68,4.21,8.29,12.57,24.99
01:12:51,0.158,0.167,0.68,4.21,8.29,12.57,24.96
01:12:52,0.159,0.167,0.68,4.21,8.29,12.57,24.92
01:12:53,0.159,0.167,0.68,4.21,8.29,12.57,24.86
01:12:54,0.158,0.167,0.68,4.21,8.28,12.57,24.99
01:12:55,0.158,0.166,0.68,4.21,8.28,12.57,24.90
01:12:56,0.158,0.167,0.68,4.21,8.29,12.57,24.92
01:12:57,0.158,0.166,0.68,4.21,8.29,12.57,24.96
01:12:58,0.158,0.167,0.67,4.21,8.29,12.57,24.95
01:12:59,0.158,0.166,0.68,4.21,8.29,12.57,24.86
01:13:00,0.158,0.166,0.67,4.21,8.29,12.57,24.94
01:13:01,0.158,0.166,0.67,4.21,8.29,12.56,24.94
01:13:02,0.158,0.166,0.67,4.21,8.28,12.57,24.91
01:13:03,0.158,0.165,0.67,4.21,8.29,12.57,24.89
01:13:04,0.158,0.166,0.67,4.21,8.29,12.57,24.97
01:13:05,0.158,0.165,0.67,4.21,8.29,12.57,24.91
01:13:06,0.158,0.166,0.67,4.21,8.29,12.57,24.98
01:13:07,0.157,0.165,0.67,4.21,8.29,12.57,24.94
01:13:08,0.158,0.165,0.67,4.21,8.29,12.57,24.91
01:13:09,0.158,0.165,0.67,4.21,8.29,12.57,24.91
01:13:10,0.158,0.166,0.67,4.21,8.29,12.57,24.95
01:13:11,0.157,0.165,0.67,4.21,8.29,12.57,24.88
01:13:12,0.157,0.165,0.67,4.21,8.29,12.57,24.96
01:13:13,0.157,0.165,0.67,4.21,8.29,12.57,24.93
01:13:14,0.157,0.165,0.67,4.21,8.29,12.57,24.93
01:13:15,0.157,0.165,0.67,4.21,8.29,12.57,24.89
01:13:16,0.157,0.165,0.67,4.21,8.29,12.57,24.98
01:13:17,0.156,0.165,0.67,4.21,8.29,12.57,24.90
01:13:18,0.157,0.165,0.67,4.21,8.29,12.57,24.94
01:13:19,0.156,0.164,0.67,4.21,8.29,12.57,24.92
01:13:20,0.157,0.165,0.67,4.21,8.29,12.57,24.95
01:13:21,0.156,0.164,0.66,4.21,8.29,12.57,24.95
01:13:22,0.156,0.165,0.66,4.21,8.29,12.57,24.99
01:13:23,0.156,0.164,0.66,4.21,8.29,12.57,24.92
01:13:24,0.156,0.165,0.66,4.21,8.29,12.57,25.08
01:13:25,0.156,0.164,0.66,4.21,8.29,12.57,25.02
01:13:26,0.157,0.165,0.67,4.21,8.29,12.57,25.39
01:13:27,0.156,0.164,0.66,4.21,8.28,12.57,25.13
01:13:28,0.156,0.164,0.66,4.21,8.29,12.57,25.04
01:13:29,0.156,0.164,0.66,4.21,8.28,12.57,24.95
01:13:30,0.156,0.164,0.66,4.21,8.29,12.57,25.02
01:13:31,0.155,0.164,0.66,4.21,8.29,12.57,24.99
01:13:32,0.155,0.164,0.66,4.21,8.29,12.57,25.03
01:13:33,0.155,0.163,0.66,4.21,8.29,12.57,24.95
01:13:34,0.155,0.163,0.66,4.21,8.29,12.57,25.03
01:13:35,0.155,0.162,0.66,4.21,8.29,12.57,25.00
01:13:36,0.155,0.163,0.66,4.21,8.29,12.57,24.98
01:13:37,0.155,0.163,0.65,4.21,8.29,12.57,24.98
01:13:38,0.155,0.163,0.66,4.21,8.29,12.57,25.06
01:13:39,0.155,0.162,0.65,4.21,8.29,12.57,24.94
01:13:40,0.155,0.163,0.65,4.21,8.29,12.57,25.08
01:13:41,0.155,0.162,0.66,4.21,8.29,12.57,25.02
01:13:42,0.155,0.163,0.66,4.21,8.29,12.57,25.48
01:13:43,0.155,0.162,0.66,4.21,8.29,12.57,25.00
01:13:44,0.155,0.162,0.66,4.21,8.29,12.57,25.09
01:13:45,0.155,0.162,0.66,4.21,8.28,12.57,25.04
01:13:46,0.155,0.163,0.65,4.21,8.29,12.57,25.02
01:13:47,0.155,0.162,0.65,4.21,8.29,12.57,24.98
01:13:48,0.155,0.162,0.65,4.21,8.28,12.57,25.07
01:13:49,0.154,0.162,0.65,4.21,8.29,12.57,25.04
01:13:50,0.155,0.162,0.66,4.21,8.29,12.57,25.37
01:13:51,0.155,0.162,0.66,4.21,8.29,12.57,25.00
01:13:52,0.155,0.162,0.65,4.21,8.29,12.57,25.11
01:13:53,0.154,0.162,0.65,4.21,8.29,12.57,24.99
01:13:54,0.154,0.162,0.65,4.21,8.29,12.57,25.03
01:13:55,0.154,0.162,0.65,4.21,8.29,12.57,25.03
01:13:56,0.154,0.162,0.65,4.21,8.29,12.57,25.08
01:13:57,0.153,0.160,0.65,4.21,8.29,12.57,24.99
01:13:58,0.153,0.161,0.64,4.21,8.29,12.57,25.06
01:13:59,0.153,0.162,0.65,4.21,8.29,12.57,25.10
01:14:00,0.154,0.162,0.65,4.21,8.29,12.57,25.10
01:14:01,0.154,0.162,0.65,4.21,8.29,12.57,25.11
01:14:02,0.153,0.162,0.65,4.21,8.29,12.57,25.06
01:14:03,0.153,0.161,0.65,4.21,8.29,12.57,25.00
01:14:04,0.153,0.162,0.64,4.21,8.29,12.57,25.11
01:14:05,0.153,0.160,0.65,4.21,8.29,12.57,25.00
01:14:06,0.153,0.160,0.64,4.21,8.29,12.57,25.03
01:14:07,0.153,0.160,0.64,4.21,8.29,12.57,25.04
01:14:08,0.153,0.160,0.64,4.21,8.28,12.57,25.08
01:14:09,0.153,0.160,0.64,4.21,8.29,12.57,25.00
01:14:10,0.153,0.160,0.64,4.21,8.29,12.57,25.15
01:14:11,0.153,0.160,0.64,4.21,8.29,12.57,25.03
01:14:12,0.153,0.160,0.64,4.21,8.29,12.57,25.08
01:14:13,0.153,0.160,0.64,4.21,8.29,12.57,25.13
01:14:14,0.153,0.160,0.64,4.21,8.29,12.57,25.12
01:14:15,0.153,0.160,0.64,4.21,8.29,12.57,25.12
01:14:16,0.153,0.161,0.64,4.21,8.29,12.57,25.51
01:14:17,0.153,0.160,0.64,4.21,8.29,12.57,25.09
01:14:18,0.153,0.159,0.64,4.21,8.29,12.57,25.17
01:14:19,0.153,0.159,0.64,4.21,8.28,12.57,25.03
01:14:20,0.153,0.160,0.64,4.21,8.29,12.57,25.07
01:14:21,0.153,0.159,0.64,4.21,8.29,12.57,25.10
01:14:22,0.152,0.159,0.64,4.21,8.29,12.57,25.13
01:14:23,0.152,0.160,0.64,4.21,8.29,12.57,25.05
01:14:24,0.152,0.159,0.64,4.21,8.29,12.57,25.05
01:14:25,0.152,0.159,0.64,4.21,8.28,12.57,25.00
01:14:26,0.152,0.159,0.63,4.21,8.29,12.57,25.07
01:14:27,0.152,0.158,0.63,4.21,8.29,12.57,25.05
01:14:28,0.152,0.159,0.63,4.21,8.29,12.57,25.04
01:14:29,0.152,0.159,0.63,4.21,8.29,12.57,25.17
01:14:30,0.152,0.159,0.63,4.21,8.29,12.57,25.06
01:14:31,0.151,0.159,0.64,4.21,8.29,12.57,25.07
01:14:32,0.152,0.160,0.64,4.21,8.29,12.57,25.05
01:14:33,0.151,0.158,0.63,4.21,8.28,12.57,25.07
01:14:34,0.152,0.159,0.64,4.21,8.28,12.57,25.06
01:14:35,0.151,0.159,0.63,4.21,8.29,12.57,25.01
01:14:36,0.151,0.158,0.63,4.21,8.29,12.57,25.10
01:14:37,0.151,0.158,0.63,4.21,8.29,12.57,25.07
01:14:38,0.150,0.158,0.63,4.21,8.29,12.57,25.09
01:14:39,0.151,0.158,0.63,4.21,8.29,12.57,25.07
01:14:40,0.152,0.159,0.64,4.21,8.29,12.57,25.39
01:14:41,0.150,0.157,0.63,4.21,8.29,12.57,25.09
01:14:42,0.151,0.158,0.63,4.21,8.29,12.57,25.13
01:14:43,0.150,0.158,0.63,4.21,8.29,12.57,25.24
01:14:44,0.150,0.158,0.63,4.21,8.29,12.57,25.12
01:14:45,0.150,0.158,0.63,4.21,8.29,12.57,25.09
01:14:46,0.150,0.157,0.63,4.21,8.29,12.57,25.10
01:14:47,0.150,0.157,0.63,4.21,8.29,12.57,25.08
01:14:48,0.150,0.158,0.62,4.21,8.29,12.57,25.05
01:14:49,0.150,0.157,0.62,4.21,8.29,12.57,25.05
01:14:50,0.150,0.157,0.62,4.21,8.29,12.57,25.09
01:14:51,0.150,0.157,0.62,4.21,8.29,12.57,24.96
01:14:52,0.150,0.156,0.62,4.21,8.29,12.57,25.01
01:14:53,0.149,0.157,0.62,4.21,8.28,12.57,25.00
01:14:54,0.150,0.157,0.62,4.21,8.29,12.57,25.02
01:14:55,0.149,0.156,0.62,4.21,8.29,12.57,25.08
01:14:56,0.149,0.156,0.62,4.21,8.29,12.57,25.07
01:14:57,0.149,0.156,0.62,4.21,8.29,12.57,25.02
01:14:58,0.150,0.156,0.63,4.21,8.29,12.57,25.49
01:14:59,0.150,0.156,0.62,4.21,8.29,12.57,25.42
01:15:00,0.150,0.156,0.62,4.21,8.29,12.57,25.15
01:15:01,0.149,0.156,0.62,4.21,8.29,12.57,25.08
01:15:02,0.150,0.156,0.62,4.21,8.29,12.57,25.12
01:15:03,0.149,0.156,0.62,4.21,8.28,12.57,25.08
01:15:04,0.149,0.156,0.62,4.21,8.29,12.57,25.09
01:15:05,0.149,0.156,0.62,4.21,8.29,12.57,25.17
01:15:06,0.149,0.156,0.62,4.21,8.29,12.57,25.07
01:15:07,0.149,0.156,0.62,4.21,8.29,12.57,25.04
01:15:08,0.148,0.156,0.62,4.21,8.29,12.57,25.15
01:15:09,0.148,0.156,0.62,4.21,8.28,12.57,25.08
01:15:10,0.148,0.156,0.61,4.21,8.29,12.57,25.08
01:15:11,0.148,0.155,0.61,4.21,8.28,12.57,25.03
01:15:12,0.148,0.156,0.61,4.21,8.29,12.57,25.12
01:15:13,0.148,0.154,0.62,4.21,8.28,12.57,25.04
01:15:14,0.148,0.156,0.61,4.21,8.29,12.57,25.08
01:15:15,0.148,0.156,0.61,4.21,8.29,12.57,25.10
01:15:16,0.148,0.155,0.61,4.21,8.29,12.57,25.11
01:15:17,0.148,0.155,0.61,4.21,8.29,12.57,25.04
01:15:18,0.148,0.155,0.61,4.21,8.29,12.57,25.07
01:15:19,0.148,0.155,0.61,4.21,8.28,12.57,25.05
01:15:20,0.148,0.154,0.61,4.21,8.29,12.57,25.10
01:15:21,0.148,0.155,0.61,4.21,8.29,12.57,25.04
01:15:22,0.148,0.154,0.61,4.21,8.29,12.57,25.10
01:15:23,0.148,0.154,0.61,4.21,8.29,12.57,25.06
01:15:24,0.148,0.154,0.61,4.21,8.29,12.57,25.10
01:15:25,0.148,0.154,0.61,4.21,8.28,12.57,25.00
01:15:26,0.148,0.154,0.61,4.21,8.29,12.57,25.05
01:15:27,0.147,0.153,0.61,4.21,8.29,12.57,25.10
01:15:28,0.147,0.153,0.60,4.21,8.29,12.57,25.10
01:15:29,0.148,0.154,0.61,4.21,8.29,12.57,25.35
01:15:30,0.148,0.154,0.61,4.21,8.29,12.57,25.38
01:15:31,0.147,0.153,0.61,4.21,8.29,12.57,25.04
01:15:32,0.147,0.153,0.60,4.21,8.28,12.57,25.09
01:15:33,0.147,0.153,0.61,4.21,8.28,12.57,25.07
01:15:34,0.147,0.154,0.60,4.21,8.29,12.57,25.08
01:15:35,0.147,0.153,0.60,4.21,8.29,12.57,25.04
01:15:36,0.147,0.153,0.60,4.21,8.29,12.57,25.03
01:15:37,0.146,0.153,0.60,4.21,8.29,12.57,25.03
01:15:38,0.146,0.153,0.60,4.21,8.29,12.57,25.07
01:15:39,0.146,0.153,0.60,4.21,8.29,12.57,24.99
01:15:40,0.146,0.153,0.60,4.21,8.29,12.57,25.03
01:15:41,0.146,0.153,0.60,4.21,8.29,12.57,25.02
01:15:42,0.146,0.152,0.60,4.21,8.29,12.57,25.04
01:15:43,0.146,0.152,0.60,4.21,8.29,12.57,24.98
01:15:44,0.147,0.153,0.61,4.21,8.28,12.57,25.31
01:15:45,0.145,0.151,0.60,4.21,8.29,12.57,25.07
01:15:46,0.146,0.153,0.60,4.21,8.29,12.57,25.09
01:15:47,0.146,0.153,0.60,4.21,8.29,12.57,25.04
01:15:48,0.146,0.153,0.61,4.21,8.29,12.57,25.39
01:15:49,0.145,0.152,0.60,4.21,8.29,12.57,25.20
01:15:50,0.146,0.153,0.60,4.21,8.29,12.57,25.04
01:15:51,0.146,0.153,0.60,4.21,8.29,12.57,25.09
01:15:52,0.146,0.151,0.60,4.21,8.29,12.57,25.16
01:15:53,0.145,0.152,0.60,4.21,8.28,12.57,24.99
01:15:54,0.145,0.151,0.59,4.21,8.29,12.57,25.08
01:15:55,0.145,0.151,0.60,4.21,8.29,12.57,25.05
01:15:56,0.145,0.152,0.60,4.21,8.29,12.57,25.09
01:15:57,0.145,0.152,0.59,4.21,8.29,12.57,25.06
01:15:58,0.145,0.151,0.59,4.21,8.29,12.57,25.04
01:15:59,0.145,0.150,0.59,4.21,8.29,12.57,25.05
01:16:00,0.145,0.151,0.59,4.21,8.29,12.57,25.09
01:16:01,0.145,0.151,0.59,4.21,8.29,12.57,24.99
01:16:02,0.145,0.150,0.59,4.21,8.29,12.57,25.02
01:16:03,0.144,0.150,0.59,4.21,8.29,12.57,25.10
01:16:04,0.144,0.150,0.59,4.21,8.29,12.57,25.09
01:16:05,0.145,0.151,0.60,4.21,8.29,12.57,25.42
01:16:06,0.144,0.150,0.59,4.21,8.29,12.57,25.10
01:16:07,0.144,0.150,0.59,4.21,8.29,12.57,25.00
01:16:08,0.144,0.150,0.59,4.21,8.29,12.57,25.48
01:16:09,0.145,0.150,0.59,4.21,8.29,12.57,25.13
01:16:10,0.145,0.151,0.59,4.21,8.29,12.57,25.17
01:16:11,0.144,0.150,0.59,4.21,8.29,12.57,25.04
01:16:12,0.145,0.150,0.59,4.21,8.29,12.57,25.06
01:16:13,0.144,0.150,0.59,4.21,8.29,12.57,25.07
01:16:14,0.144,0.150,0.59,4.21,8.29,12.57,25.09
01:16:15,0.143,0.150,0.59,4.21,8.29,12.57,25.02
01:16:16,0.143,0.150,0.59,4.21,8.29,12.57,25.05
01:16:17,0.144,0.149,0.58,4.21,8.29,12.57,25.00
01:16:18,0.143,0.150,0.58,4.21,8.29,12.57,25.09
01:16:19,0.143,0.149,0.58,4.21,8.29,12.57,25.06
01:16:20,0.143,0.149,0.58,4.21,8.29,12.57,25.02
01:16:21,0.143,0.149,0.58,4.21,8.29,12.57,25.10
01:16:22,0.143,0.149,0.58,4.21,8.29,12.57,25.09
01:16:23,0.143,0.150,0.59,4.21,8.29,12.57,25.48
01:16:24,0.143,0.150,0.58,4.21,8.29,12.57,25.22
01:16:25,0.143,0.150,0.58,4.21,8.29,12.57,25.06
01:16:26,0.143,0.149,0.58,4.21,8.29,12.57,25.02
01:16:27,0.142,0.149,0.59,4.21,8.29,12.57,25.04
01:16:28,0.143,0.149,0.58,4.21,8.29,12.57,25.10
01:16:29,0.142,0.149,0.58,4.21,8.29,12.57,25.08
01:16:30,0.142,0.149,0.58,4.21,8.29,12.57,25.05
01:16:31,0.142,0.149,0.58,4.21,8.29,12.57,25.00
01:16:32,0.142,0.148,0.58,4.21,8.29,12.57,25.09
01:16:33,0.142,0.147,0.57,4.21,8.29,12.57,24.98
01:16:34,0.142,0.148,0.58,4.21,8.29,12.57,25.02
01:16:35,0.142,0.147,0.58,4.21,8.29,12.57,25.09
01:16:36,0.142,0.150,0.58,4.21,8.29,12.57,25.09
01:16:37,0.142,0.148,0.58,4.21,8.29,12.57,25.00
01:16:38,0.142,0.148,0.58,4.21,8.29,12.57,25.03
01:16:39,0.142,0.147,0.58,4.21,8.29,12.57,25.04
01:16:40,0.141,0.147,0.57,4.21,8.29,12.57,25.04
01:16:41,0.142,0.148,0.58,4.21,8.29,12.57,25.11
01:16:42,0.142,0.147,0.58,4.21,8.29,12.57,25.10
01:16:43,0.142,0.147,0.58,4.21,8.29,12.57,25.21
01:16:44,0.142,0.148,0.57,4.21,8.29,12.57,25.28
01:16:45,0.142,0.148,0.58,4.21,8.29,12.57,25.45
01:16:46,0.142,0.148,0.58,4.21,8.29,12.57,25.41
01:16:47,0.142,0.148,0.58,4.21,8.29,12.57,25.42
01:16:48,0.141,0.147,0.57,4.21,8.29,12.57,25.03
01:16:49,0.141,0.147,0.57,4.21,8.28,12.57,25.02
01:16:50,0.141,0.147,0.57,4.21,8.29,12.57,25.02
01:16:51,0.141,0.147,0.57,4.21,8.29,12.57,24.98
01:16:52,0.141,0.146,0.57,4.21,8.29,12.57,25.06
01:16:53,0.140,0.147,0.57,4.21,8.29,12.57,25.02
01:16:54,0.140,0.147,0.56,4.21,8.29,12.57,25.00
01:16:55,0.140,0.146,0.57,4.21,8.29,12.57,25.01
01:16:56,0.140,0.147,0.57,4.21,8.29,12.57,25.02
01:16:57,0.140,0.146,0.57,4.21,8.29,12.57,25.04
01:16:58,0.140,0.146,0.57,4.21,8.29,12.57,25.03
01:16:59,0.140,0.146,0.57,4.21,8.29,12.57,24.94
01:17:00,0.140,0.147,0.57,4.21,8.29,12.57,24.98
01:17:01,0.140,0.147,0.56,4.21,8.29,12.57,24.99
01:17:02,0.140,0.146,0.57,4.21,8.29,12.57,24.98
01:17:03,0.140,0.146,0.57,4.21,8.29,12.57,24.94
01:17:04,0.140,0.145,0.56,4.21,8.29,12.57,25.02
01:17:05,0.140,0.145,0.56,4.21,8.29,12.57,24.97
01:17:06,0.140,0.145,0.56,4.21,8.29,12.57,24.96
01:17:07,0.140,0.146,0.56,4.21,8.29,12.57,24.97
01:17:08,0.140,0.145,0.56,4.21,8.29,12.57,24.97
01:17:09,0.140,0.145,0.57,4.21,8.29,12.57,24.96
01:17:10,0.140,0.145,0.56,4.21,8.29,12.57,25.01
01:17:11,0.140,0.145,0.56,4.21,8.29,12.57,24.95
01:17:12,0.139,0.145,0.56,4.21,8.29,12.57,24.93
01:17:13,0.139,0.145,0.56,4.21,8.29,12.57,24.99
01:17:14,0.139,0.145,0.56,4.21,8.29,12.57,25.00
01:17:15,0.139,0.145,0.56,4.21,8.29,12.57,24.94
01:17:16,0.139,0.144,0.56,4.21,8.29,12.57,25.03
01:17:17,0.139,0.145,0.56,4.21,8.29,12.57,24.99
01:17:18,0.139,0.145,0.56,4.21,8.29,12.57,24.98
01:17:19,0.139,0.145,0.56,4.21,8.29,12.57,25.05
01:17:20,0.139,0.145,0.56,4.21,8.29,12.57,25.05
01:17:21,0.139,0.145,0.56,4.21,8.29,12.57,25.06
01:17:22,0.139,0.145,0.56,4.21,8.29,12.57,25.09
01:17:23,0.138,0.145,0.56,4.21,8.29,12.57,25.02
01:17:24,0.139,0.144,0.56,4.21,8.29,12.57,25.02
01:17:25,0.138,0.144,0.56,4.21,8.29,12.57,25.06
01:17:26,0.138,0.144,0.56,4.21,8.29,12.57,25.07
01:17:27,0.138,0.144,0.56,4.21,8.29,12.57,25.03
01:17:28,0.138,0.144,0.56,4.21,8.29,12.57,25.09
01:17:29,0.137,0.144,0.55,4.21,8.29,12.57,25.08
01:17:30,0.138,0.144,0.55,4.21,8.29,12.57,24.99
01:17:31,0.137,0.144,0.55,4.21,8.29,12.57,25.02
01:17:32,0.137,0.143,0.55,4.21,8.29,12.57,25.05
01:17:33,0.138,0.144,0.56,4.21,8.29,12.57,24.97
01:17:34,0.137,0.143,0.55,4.21,8.29,12.57,24.97
01:17:35,0.137,0.143,0.55,4.21,8.29,12.57,25.00
01:17:36,0.137,0.142,0.55,4.21,8.29,12.57,25.02
01:17:37,0.137,0.142,0.55,4.21,8.29,12.57,24.96
01:17:38,0.138,0.143,0.56,4.21,8.29,12.57,25.26
01:17:39,0.138,0.143,0.55,4.21,8.29,12.57,25.03
01:17:40,0.137,0.143,0.55,4.21,8.29,12.57,25.06
01:17:41,0.137,0.142,0.54,4.21,8.29,12.57,25.07
01:17:42,0.137,0.142,0.54,4.21,8.29,12.57,24.99
01:17:43,0.137,0.142,0.55,4.21,8.29,12.57,25.02
01:17:44,0.136,0.142,0.54,4.21,8.29,12.57,25.04
01:17:45,0.136,0.142,0.55,4.21,8.29,12.57,24.96
01:17:46,0.137,0.142,0.54,4.21,8.28,12.57,24.96
01:17:47,0.136,0.142,0.55,4.21,8.29,12.57,25.00
01:17:48,0.137,0.142,0.54,4.21,8.29,12.57,25.03
01:17:49,0.136,0.142,0.54,4.21,8.29,12.57,24.97
01:17:50,0.136,0.142,0.54,4.21,8.29,12.57,25.03
01:17:51,0.136,0.142,0.54,4.21,8.29,12.57,25.04
01:17:52,0.136,0.141,0.54,4.21,8.29,12.57,25.08
01:17:53,0.136,0.142,0.54,4.21,8.29,12.57,25.10
01:17:54,0.136,0.141,0.54,4.21,8.29,12.57,25.05
01:17:55,0.136,0.142,0.54,4.21,8.29,12.57,25.07
01:17:56,0.136,0.142,0.54,4.21,8.29,12.57,25.11
01:17:57,0.136,0.142,0.54,4.21,8.29,12.57,25.02
01:17:58,0.135,0.141,0.54,4.21,8.29,12.57,25.02
01:17:59,0.136,0.140,0.54,4.21,8.29,12.57,25.09
01:18:00,0.136,0.141,0.54,4.21,8.28,12.57,25.06
01:18:01,0.135,0.140,0.54,4.21,8.29,12.57,25.05
01:18:02,0.136,0.141,0.54,4.21,8.28,12.57,25.10
01:18:03,0.135,0.140,0.54,4.21,8.29,12.57,25.06
01:18:04,0.135,0.141,0.54,4.21,8.29,12.57,25.19
01:18:05,0.135,0.141,0.54,4.21,8.29,12.57,25.17
01:18:06,0.135,0.141,0.54,4.21,8.29,12.57,25.09
01:18:07,0.135,0.141,0.54,4.21,8.29,12.57,25.07
01:18:08,0.135,0.140,0.54,4.21,8.29,12.57,25.13
01:18:09,0.135,0.140,0.54,4.21,8.29,12.57,25.03
01:18:10,0.135,0.140,0.54,4.21,8.29,12.57,25.11
01:18:11,0.134,0.140,0.53,4.21,8.29,12.57,25.04
01:18:12,0.134,0.139,0.53,4.21,8.29,12.57,25.02
01:18:13,0.134,0.139,0.54,4.21,8.29,12.57,24.97
01:18:14,0.134,0.139,0.53,4.21,8.29,12.57,24.99
01:18:15,0.134,0.139,0.53,4.21,8.29,12.57,25.07
01:18:16,0.134,0.139,0.53,4.21,8.29,12.57,25.04
01:18:17,0.134,0.139,0.53,4.21,8.29,12.57,25.03
01:18:18,0.134,0.139,0.53,4.21,8.29,12.57,25.07
01:18:19,0.134,0.139,0.53,4.21,8.29,12.57,25.07
01:18:20,0.134,0.139,0.53,4.21,8.29,12.57,25.03
01:18:21,0.134,0.139,0.53,4.21,8.29,12.57,25.03
01:18:22,0.134,0.139,0.53,4.21,8.29,12.57,25.00
01:18:23,0.134,0.139,0.53,4.21,8.28,12.57,25.18
01:18:24,0.134,0.139,0.54,4.21,8.29,12.57,25.39
01:18:25,0.134,0.139,0.53,4.21,8.29,12.57,25.05
01:18:26,0.133,0.139,0.53,4.21,8.29,12.57,25.09
01:18:27,0.132,0.139,0.53,4.21,8.29,12.57,25.06
01:18:28,0.133,0.139,0.53,4.21,8.29,12.57,25.09
01:18:29,0.133,0.138,0.53,4.21,8.29,12.57,25.12
01:18:30,0.133,0.138,0.53,4.21,8.29,12.57,25.07
01:18:31,0.133,0.139,0.53,4.21,8.29,12.57,25.08
01:18:32,0.133,0.139,0.53,4.21,8.29,12.57,25.07
01:18:33,0.133,0.138,0.53,4.21,8.29,12.57,25.12
01:18:34,0.133,0.139,0.53,4.21,8.28,12.57,25.36
01:18:35,0.134,0.139,0.54,4.21,8.29,12.57,25.49
01:18:36,0.133,0.137,0.53,4.21,8.29,12.57,25.08
01:18:37,0.132,0.137,0.53,4.21,8.29,12.57,25.08
01:18:38,0.132,0.137,0.52,4.21,8.29,12.57,25.19
01:18:39,0.132,0.137,0.52,4.21,8.29,12.57,25.11
01:18:40,0.132,0.137,0.52,4.21,8.29,12.57,25.07
01:18:41,0.132,0.137,0.52,4.21,8.29,12.57,25.09
01:18:42,0.132,0.137,0.52,4.21,8.29,12.57,25.07
01:18:43,0.132,0.137,0.53,4.21,8.29,12.57,25.10
01:18:44,0.132,0.138,0.53,4.21,8.29,12.57,25.08
01:18:45,0.132,0.138,0.53,4.21,8.29,12.57,25.22
01:18:46,0.133,0.138,0.53,4.21,8.29,12.57,25.17
01:18:47,0.132,0.136,0.52,4.21,8.29,12.57,24.95
